stock_code,corp_name,size_class,is_holding,wave_group_reviewed,induty_code,kisa_name,kisa_type_used,it_year,it_spend,rev_same_year,it_ratio,rev_band,group,A_scenario,support,A_cost,it_increase,A_share_newproj_15%(Deloitte 2020),A_share_newproj_21%(Deloitte 2023)
088910,동우팜투테이블,중견,False,비대상,10121,(주)동우팜투테이블,의무,2025,846309162.0,321960746800.0,0.002628609761940085,3천억~5천억,중견-비대상,대형·상시,지원비 상시,270435216.0,0.31954660086735537,2.1303106724490357,1.52165048032074
088910,동우팜투테이블,중견,False,비대상,10121,(주)동우팜투테이블,의무,2025,846309162.0,321960746800.0,0.002628609761940085,3천억~5천억,중견-비대상,대형·상시,지원비 가동시간만,270435216.0,0.31954660086735537,2.1303106724490357,1.52165048032074
001620,케이비아이동국실업(주),중견,False,2차 후보(확인 필요),303,케이비아이동국실업 (주),의무,2025,575410415.0,506660512077.0,0.0011356922461574265,5천억~1조,중견-2차 후보,소형·업무시간,지원비 상시,43110960.0,0.0749221058155508,0.49948070543700535,0.3567719324550038
001620,케이비아이동국실업(주),중견,False,2차 후보(확인 필요),303,케이비아이동국실업 (주),의무,2025,575410415.0,506660512077.0,0.0011356922461574265,5천억~1조,중견-2차 후보,소형·업무시간,지원비 가동시간만,18031200.0,0.031336241976085887,0.20890827984057259,0.14922019988612328
001620,케이비아이동국실업(주),중견,False,2차 후보(확인 필요),303,케이비아이동국실업 (주),의무,2025,575410415.0,506660512077.0,0.0011356922461574265,5천억~1조,중견-2차 후보,소형·상시,지원비 상시,59830800.0,0.10397934837519408,0.6931956558346272,0.4951397541675909
001620,케이비아이동국실업(주),중견,False,2차 후보(확인 필요),303,케이비아이동국실업 (주),의무,2025,575410415.0,506660512077.0,0.0011356922461574265,5천억~1조,중견-2차 후보,소형·상시,지원비 가동시간만,59830800.0,0.10397934837519408,0.6931956558346272,0.4951397541675909
001620,케이비아이동국실업(주),중견,False,2차 후보(확인 필요),303,케이비아이동국실업 (주),의무,2025,575410415.0,506660512077.0,0.0011356922461574265,5천억~1조,중견-2차 후보,중형·업무시간,지원비 상시,76288368.0,0.13258079105154882,0.8838719403436589,0.6313371002454706
001620,케이비아이동국실업(주),중견,False,2차 후보(확인 필요),303,케이비아이동국실업 (주),의무,2025,575410415.0,506660512077.0,0.0011356922461574265,5천억~1조,중견-2차 후보,중형·업무시간,지원비 가동시간만,51208608.0,0.08899492721208392,0.5932995147472261,0.42378536767659014
001620,케이비아이동국실업(주),중견,False,2차 후보(확인 필요),303,케이비아이동국실업 (주),의무,2025,575410415.0,506660512077.0,0.0011356922461574265,5천억~1조,중견-2차 후보,중형·상시,지원비 상시,169919472.0,0.2953013493855512,1.9686756625703412,1.4061969018359581
001620,케이비아이동국실업(주),중견,False,2차 후보(확인 필요),303,케이비아이동국실업 (주),의무,2025,575410415.0,506660512077.0,0.0011356922461574265,5천억~1조,중견-2차 후보,중형·상시,지원비 가동시간만,169919472.0,0.2953013493855512,1.9686756625703412,1.4061969018359581
001620,케이비아이동국실업(주),중견,False,2차 후보(확인 필요),303,케이비아이동국실업 (주),의무,2025,575410415.0,506660512077.0,0.0011356922461574265,5천억~1조,중견-2차 후보,대형·상시,지원비 상시,270435216.0,0.46998665465587725,3.1332443643725147,2.238031688837511
001620,케이비아이동국실업(주),중견,False,2차 후보(확인 필요),303,케이비아이동국실업 (주),의무,2025,575410415.0,506660512077.0,0.0011356922461574265,5천억~1조,중견-2차 후보,대형·상시,지원비 가동시간만,270435216.0,0.46998665465587725,3.1332443643725147,2.238031688837511
278470,(주)에이피알,중견,False,비대상,20423,주식회사 에이피알,의무,2025,5951151329.0,1528295842593.0,0.003893978615359519,1조~5조,중견-비대상,소형·업무시간,지원비 상시,43110960.0,0.007244137750273633,0.048294251668490884,0.03449589404892206
278470,(주)에이피알,중견,False,비대상,20423,주식회사 에이피알,의무,2025,5951151329.0,1528295842593.0,0.003893978615359519,1조~5조,중견-비대상,소형·업무시간,지원비 가동시간만,18031200.0,0.003029867500114447,0.020199116667429646,0.014427940476735464
278470,(주)에이피알,중견,False,비대상,20423,주식회사 에이피알,의무,2025,5951151329.0,1528295842593.0,0.003893978615359519,1조~5조,중견-비대상,소형·상시,지원비 상시,59830800.0,0.010053651250379757,0.06702434166919838,0.047874529763713126
278470,(주)에이피알,중견,False,비대상,20423,주식회사 에이피알,의무,2025,5951151329.0,1528295842593.0,0.003893978615359519,1조~5조,중견-비대상,소형·상시,지원비 가동시간만,59830800.0,0.010053651250379757,0.06702434166919838,0.047874529763713126
278470,(주)에이피알,중견,False,비대상,20423,주식회사 에이피알,의무,2025,5951151329.0,1528295842593.0,0.003893978615359519,1조~5조,중견-비대상,중형·업무시간,지원비 상시,76288368.0,0.012819093950484216,0.08546062633656143,0.06104330452611532
278470,(주)에이피알,중견,False,비대상,20423,주식회사 에이피알,의무,2025,5951151329.0,1528295842593.0,0.003893978615359519,1조~5조,중견-비대상,중형·업무시간,지원비 가동시간만,51208608.0,0.00860482370032503,0.0573654913355002,0.040975350953928714
278470,(주)에이피알,중견,False,비대상,20423,주식회사 에이피알,의무,2025,5951151329.0,1528295842593.0,0.003893978615359519,1조~5조,중견-비대상,중형·상시,지원비 상시,169919472.0,0.02855236955107851,0.1903491303405234,0.1359636645289453
278470,(주)에이피알,중견,False,비대상,20423,주식회사 에이피알,의무,2025,5951151329.0,1528295842593.0,0.003893978615359519,1조~5조,중견-비대상,중형·상시,지원비 가동시간만,169919472.0,0.02855236955107851,0.1903491303405234,0.1359636645289453
278470,(주)에이피알,중견,False,비대상,20423,주식회사 에이피알,의무,2025,5951151329.0,1528295842593.0,0.003893978615359519,1조~5조,중견-비대상,대형·상시,지원비 상시,270435216.0,0.0454425036517165,0.30295002434477664,0.21639287453198336
278470,(주)에이피알,중견,False,비대상,20423,주식회사 에이피알,의무,2025,5951151329.0,1528295842593.0,0.003893978615359519,1조~5조,중견-비대상,대형·상시,지원비 가동시간만,270435216.0,0.0454425036517165,0.30295002434477664,0.21639287453198336
015750,(주)성우하이텍,중견,False,2차 후보(확인 필요),303,주식회사 성우하이텍,의무,2025,8215409112.0,1782329295259.0,0.004609366593397195,1조~5조,중견-2차 후보,소형·업무시간,지원비 상시,43110960.0,0.005247573116843217,0.034983820778954774,0.024988443413539126
015750,(주)성우하이텍,중견,False,2차 후보(확인 필요),303,주식회사 성우하이텍,의무,2025,8215409112.0,1782329295259.0,0.004609366593397195,1조~5조,중견-2차 후보,소형·업무시간,지원비 가동시간만,18031200.0,0.0021948024443070487,0.014632016295380326,0.010451440210985947
015750,(주)성우하이텍,중견,False,2차 후보(확인 필요),303,주식회사 성우하이텍,의무,2025,8215409112.0,1782329295259.0,0.004609366593397195,1조~5조,중견-2차 후보,소형·상시,지원비 상시,59830800.0,0.007282753565200662,0.04855169043467108,0.03467977888190791
015750,(주)성우하이텍,중견,False,2차 후보(확인 필요),303,주식회사 성우하이텍,의무,2025,8215409112.0,1782329295259.0,0.004609366593397195,1조~5조,중견-2차 후보,소형·상시,지원비 가동시간만,59830800.0,0.007282753565200662,0.04855169043467108,0.03467977888190791
015750,(주)성우하이텍,중견,False,2차 후보(확인 필요),303,주식회사 성우하이텍,의무,2025,8215409112.0,1782329295259.0,0.004609366593397195,1조~5조,중견-2차 후보,중형·업무시간,지원비 상시,76288368.0,0.009286009614368186,0.06190673076245457,0.044219093401753264
015750,(주)성우하이텍,중견,False,2차 후보(확인 필요),303,주식회사 성우하이텍,의무,2025,8215409112.0,1782329295259.0,0.004609366593397195,1조~5조,중견-2차 후보,중형·업무시간,지원비 가동시간만,51208608.0,0.006233238941832018,0.04155492627888012,0.029682090199200088
015750,(주)성우하이텍,중견,False,2차 후보(확인 필요),303,주식회사 성우하이텍,의무,2025,8215409112.0,1782329295259.0,0.004609366593397195,1조~5조,중견-2차 후보,중형·상시,지원비 상시,169919472.0,0.020683020125169878,0.13788680083446586,0.09849057202461847
015750,(주)성우하이텍,중견,False,2차 후보(확인 필요),303,주식회사 성우하이텍,의무,2025,8215409112.0,1782329295259.0,0.004609366593397195,1조~5조,중견-2차 후보,중형·상시,지원비 가동시간만,169919472.0,0.020683020125169878,0.13788680083446586,0.09849057202461847
015750,(주)성우하이텍,중견,False,2차 후보(확인 필요),303,주식회사 성우하이텍,의무,2025,8215409112.0,1782329295259.0,0.004609366593397195,1조~5조,중견-2차 후보,대형·상시,지원비 상시,270435216.0,0.032918046114706986,0.21945364076471327,0.15675260054622375
015750,(주)성우하이텍,중견,False,2차 후보(확인 필요),303,주식회사 성우하이텍,의무,2025,8215409112.0,1782329295259.0,0.004609366593397195,1조~5조,중견-2차 후보,대형·상시,지원비 가동시간만,270435216.0,0.032918046114706986,0.21945364076471327,0.15675260054622375
001780,(주)알루코,중견,False,1차(2027),24222,,자율,2024,388223486.0,297354761357.0,0.0013055902795311364,3천억 미만,중견-1차(2027),소형·업무시간,지원비 상시,43110960.0,0.11104675928854031,0.7403117285902687,0.528794091850192
001780,(주)알루코,중견,False,1차(2027),24222,,자율,2024,388223486.0,297354761357.0,0.0013055902795311364,3천억 미만,중견-1차(2027),소형·업무시간,지원비 가동시간만,18031200.0,0.04644541263018796,0.3096360842012531,0.22116863157232364
001780,(주)알루코,중견,False,1차(2027),24222,,자율,2024,388223486.0,297354761357.0,0.0013055902795311364,3천억 미만,중견-1차(2027),소형·상시,지원비 상시,59830800.0,0.15411432372744188,1.0274288248496126,0.7338777320354375
001780,(주)알루코,중견,False,1차(2027),24222,,자율,2024,388223486.0,297354761357.0,0.0013055902795311364,3천억 미만,중견-1차(2027),소형·상시,지원비 가동시간만,59830800.0,0.15411432372744188,1.0274288248496126,0.7338777320354375
001780,(주)알루코,중견,False,1차(2027),24222,,자율,2024,388223486.0,297354761357.0,0.0013055902795311364,3천억 미만,중견-1차(2027),중형·업무시간,지원비 상시,76288368.0,0.19650631852808617,1.3100421235205744,0.9357443739432674
001780,(주)알루코,중견,False,1차(2027),24222,,자율,2024,388223486.0,297354761357.0,0.0013055902795311364,3천억 미만,중견-1차(2027),중형·업무시간,지원비 가동시간만,51208608.0,0.13190497186973382,0.8793664791315587,0.6281189136653991
001780,(주)알루코,중견,False,1차(2027),24222,,자율,2024,388223486.0,297354761357.0,0.0013055902795311364,3천억 미만,중견-1차(2027),중형·상시,지원비 상시,169919472.0,0.4376846793859349,2.9178978625728997,2.0842127589806423
001780,(주)알루코,중견,False,1차(2027),24222,,자율,2024,388223486.0,297354761357.0,0.0013055902795311364,3천억 미만,중견-1차(2027),중형·상시,지원비 가동시간만,169919472.0,0.4376846793859349,2.9178978625728997,2.0842127589806423
001780,(주)알루코,중견,False,1차(2027),24222,,자율,2024,388223486.0,297354761357.0,0.0013055902795311364,3천억 미만,중견-1차(2027),대형·상시,지원비 상시,270435216.0,0.6965967432480373,4.643978288320249,3.3171273488001773
001780,(주)알루코,중견,False,1차(2027),24222,,자율,2024,388223486.0,297354761357.0,0.0013055902795311364,3천억 미만,중견-1차(2027),대형·상시,지원비 가동시간만,270435216.0,0.6965967432480373,4.643978288320249,3.3171273488001773
460860,동국제강(주),중견,False,1차(2027),241,동국제강,의무,2025,20644644256.0,3203431341223.0,0.006444540886622632,1조~5조,중견-1차(2027),소형·업무시간,지원비 상시,43110960.0,0.0020882394225548626,0.01392159615036575,0.00994399725026125
460860,동국제강(주),중견,False,1차(2027),241,동국제강,의무,2025,20644644256.0,3203431341223.0,0.006444540886622632,1조~5조,중견-1차(2027),소형·업무시간,지원비 가동시간만,18031200.0,0.0008734081235020338,0.0058227208233468915,0.004159086302390637
460860,동국제강(주),중견,False,1차(2027),241,동국제강,의무,2025,20644644256.0,3203431341223.0,0.006444540886622632,1조~5조,중견-1차(2027),소형·상시,지원비 상시,59830800.0,0.0028981269552567483,0.019320846368378324,0.013800604548841659
460860,동국제강(주),중견,False,1차(2027),241,동국제강,의무,2025,20644644256.0,3203431341223.0,0.006444540886622632,1조~5조,중견-1차(2027),소형·상시,지원비 가동시간만,59830800.0,0.0028981269552567483,0.019320846368378324,0.013800604548841659
460860,동국제강(주),중견,False,1차(2027),241,동국제강,의무,2025,20644644256.0,3203431341223.0,0.006444540886622632,1조~5조,중견-1차(2027),중형·업무시간,지원비 상시,76288368.0,0.0036953103697986048,0.02463540246532403,0.01759671604666002
460860,동국제강(주),중견,False,1차(2027),241,동국제강,의무,2025,20644644256.0,3203431341223.0,0.006444540886622632,1조~5조,중견-1차(2027),중형·업무시간,지원비 가동시간만,51208608.0,0.002480479070745776,0.01653652713830517,0.011811805098789409
460860,동국제강(주),중견,False,1차(2027),241,동국제강,의무,2025,20644644256.0,3203431341223.0,0.006444540886622632,1조~5조,중견-1차(2027),중형·상시,지원비 상시,169919472.0,0.008230680552929165,0.054871203686194435,0.03919371691871031
460860,동국제강(주),중견,False,1차(2027),241,동국제강,의무,2025,20644644256.0,3203431341223.0,0.006444540886622632,1조~5조,중견-1차(2027),중형·상시,지원비 가동시간만,169919472.0,0.008230680552929165,0.054871203686194435,0.03919371691871031
460860,동국제강(주),중견,False,1차(2027),241,동국제강,의무,2025,20644644256.0,3203431341223.0,0.006444540886622632,1조~5조,중견-1차(2027),대형·상시,지원비 상시,270435216.0,0.013099533837760503,0.08733022558507002,0.062378732560764295
460860,동국제강(주),중견,False,1차(2027),241,동국제강,의무,2025,20644644256.0,3203431341223.0,0.006444540886622632,1조~5조,중견-1차(2027),대형·상시,지원비 가동시간만,270435216.0,0.013099533837760503,0.08733022558507002,0.062378732560764295
000660,에스케이하이닉스(주),대기업,False,비대상,2612,에스케이하이닉스 주식회사,의무,2025,852839685153.0,86852117000000.0,0.009819446141456748,5조 이상,대기업,소형·업무시간,지원비 상시,43110960.0,5.054989906135274e-05,0.00033699932707568494,0.00024071380505406064
000660,에스케이하이닉스(주),대기업,False,비대상,2612,에스케이하이닉스 주식회사,의무,2025,852839685153.0,86852117000000.0,0.009819446141456748,5조 이상,대기업,소형·업무시간,지원비 가동시간만,18031200.0,2.114254333364563e-05,0.0001409502888909709,0.00010067877777926492
000660,에스케이하이닉스(주),대기업,False,비대상,2612,에스케이하이닉스 주식회사,의무,2025,852839685153.0,86852117000000.0,0.009819446141456748,5조 이상,대기업,소형·상시,지원비 상시,59830800.0,7.015480287982414e-05,0.0004676986858654943,0.0003340704899039245
000660,에스케이하이닉스(주),대기업,False,비대상,2612,에스케이하이닉스 주식회사,의무,2025,852839685153.0,86852117000000.0,0.009819446141456748,5조 이상,대기업,소형·상시,지원비 가동시간만,59830800.0,7.015480287982414e-05,0.0004676986858654943,0.0003340704899039245
000660,에스케이하이닉스(주),대기업,False,비대상,2612,에스케이하이닉스 주식회사,의무,2025,852839685153.0,86852117000000.0,0.009819446141456748,5조 이상,대기업,중형·업무시간,지원비 상시,76288368.0,8.94521787952607e-05,0.0005963478586350714,0.0004259627561679081
000660,에스케이하이닉스(주),대기업,False,비대상,2612,에스케이하이닉스 주식회사,의무,2025,852839685153.0,86852117000000.0,0.009819446141456748,5조 이상,대기업,중형·업무시간,지원비 가동시간만,51208608.0,6.0044823067553596e-05,0.00040029882045035733,0.0002859277288931124
000660,에스케이하이닉스(주),대기업,False,비대상,2612,에스케이하이닉스 주식회사,의무,2025,852839685153.0,86852117000000.0,0.009819446141456748,5조 이상,대기업,중형·상시,지원비 상시,169919472.0,0.00019923964017870056,0.0013282642678580038,0.0009487601913271455
000660,에스케이하이닉스(주),대기업,False,비대상,2612,에스케이하이닉스 주식회사,의무,2025,852839685153.0,86852117000000.0,0.009819446141456748,5조 이상,대기업,중형·상시,지원비 가동시간만,169919472.0,0.00019923964017870056,0.0013282642678580038,0.0009487601913271455
000660,에스케이하이닉스(주),대기업,False,비대상,2612,에스케이하이닉스 주식회사,의무,2025,852839685153.0,86852117000000.0,0.009819446141456748,5조 이상,대기업,대형·상시,지원비 상시,270435216.0,0.0003170997090168051,0.002113998060112034,0.0015099986143657386
000660,에스케이하이닉스(주),대기업,False,비대상,2612,에스케이하이닉스 주식회사,의무,2025,852839685153.0,86852117000000.0,0.009819446141456748,5조 이상,대기업,대형·상시,지원비 가동시간만,270435216.0,0.0003170997090168051,0.002113998060112034,0.0015099986143657386
126640,(주)화신정공,중견,False,"2차(2028, 제품명 확인)",303,화신정공,의무,2025,343206657.0,378937475942.0,0.000905707877392763,3천억~5천억,중견-2차(2028),소형·업무시간,지원비 상시,43110960.0,0.12561224883234126,0.8374149922156086,0.5981535658682917
126640,(주)화신정공,중견,False,"2차(2028, 제품명 확인)",303,화신정공,의무,2025,343206657.0,378937475942.0,0.000905707877392763,3천억~5천억,중견-2차(2028),소형·업무시간,지원비 가동시간만,18031200.0,0.05253744247740509,0.350249616516034,0.2501782975114528
126640,(주)화신정공,중견,False,"2차(2028, 제품명 확인)",303,화신정공,의무,2025,343206657.0,378937475942.0,0.000905707877392763,3천억~5천억,중견-2차(2028),소형·상시,지원비 상시,59830800.0,0.1743287864022987,1.1621919093486581,0.8301370781061844
126640,(주)화신정공,중견,False,"2차(2028, 제품명 확인)",303,화신정공,의무,2025,343206657.0,378937475942.0,0.000905707877392763,3천억~5천억,중견-2차(2028),소형·상시,지원비 가동시간만,59830800.0,0.1743287864022987,1.1621919093486581,0.8301370781061844
126640,(주)화신정공,중견,False,"2차(2028, 제품명 확인)",303,화신정공,의무,2025,343206657.0,378937475942.0,0.000905707877392763,3천억~5천억,중견-2차(2028),중형·업무시간,지원비 상시,76288368.0,0.22228114299076665,1.4818742866051111,1.058481633289365
126640,(주)화신정공,중견,False,"2차(2028, 제품명 확인)",303,화신정공,의무,2025,343206657.0,378937475942.0,0.000905707877392763,3천억~5천억,중견-2차(2028),중형·업무시간,지원비 가동시간만,51208608.0,0.14920633663583047,0.9947089109055365,0.7105063649325261
126640,(주)화신정공,중견,False,"2차(2028, 제품명 확인)",303,화신정공,의무,2025,343206657.0,378937475942.0,0.000905707877392763,3천억~5천억,중견-2차(2028),중형·상시,지원비 상시,169919472.0,0.49509375338252837,3.3006250225501894,2.3575893018215637
126640,(주)화신정공,중견,False,"2차(2028, 제품명 확인)",303,화신정공,의무,2025,343206657.0,378937475942.0,0.000905707877392763,3천억~5천억,중견-2차(2028),중형·상시,지원비 가동시간만,169919472.0,0.49509375338252837,3.3006250225501894,2.3575893018215637
126640,(주)화신정공,중견,False,"2차(2028, 제품명 확인)",303,화신정공,의무,2025,343206657.0,378937475942.0,0.000905707877392763,3천억~5천억,중견-2차(2028),대형·상시,지원비 상시,270435216.0,0.7879661145383902,5.253107430255935,3.7522195930399533
126640,(주)화신정공,중견,False,"2차(2028, 제품명 확인)",303,화신정공,의무,2025,343206657.0,378937475942.0,0.000905707877392763,3천억~5천억,중견-2차(2028),대형·상시,지원비 가동시간만,270435216.0,0.7879661145383902,5.253107430255935,3.7522195930399533
119650,케이씨코트렐(주),중견,False,2차 후보(확인 필요),291,,자율,2024,827802858.0,291306245985.0,0.002841692786918909,3천억 미만,중견-2차 후보,소형·업무시간,지원비 상시,43110960.0,0.05207877646636489,0.34719184310909934,0.24799417364935664
119650,케이씨코트렐(주),중견,False,2차 후보(확인 필요),291,,자율,2024,827802858.0,291306245985.0,0.002841692786918909,3천억 미만,중견-2차 후보,소형·업무시간,지원비 가동시간만,18031200.0,0.021781997761597484,0.1452133184106499,0.10372379886474992
119650,케이씨코트렐(주),중견,False,2차 후보(확인 필요),291,,자율,2024,827802858.0,291306245985.0,0.002841692786918909,3천억 미만,중견-2차 후보,소형·상시,지원비 상시,59830800.0,0.07227662893620983,0.4818441929080656,0.3441744235057611
119650,케이씨코트렐(주),중견,False,2차 후보(확인 필요),291,,자율,2024,827802858.0,291306245985.0,0.002841692786918909,3천억 미만,중견-2차 후보,소형·상시,지원비 가동시간만,59830800.0,0.07227662893620983,0.4818441929080656,0.3441744235057611
119650,케이씨코트렐(주),중견,False,2차 후보(확인 필요),291,,자율,2024,827802858.0,291306245985.0,0.002841692786918909,3천억 미만,중견-2차 후보,중형·업무시간,지원비 상시,76288368.0,0.09215765234770426,0.6143843489846952,0.4388459635604965
119650,케이씨코트렐(주),중견,False,2차 후보(확인 필요),291,,자율,2024,827802858.0,291306245985.0,0.002841692786918909,3천억 미만,중견-2차 후보,중형·업무시간,지원비 가동시간만,51208608.0,0.06186087364293685,0.4124058242862457,0.2945755887758898
119650,케이씨코트렐(주),중견,False,2차 후보(확인 필요),291,,자율,2024,827802858.0,291306245985.0,0.002841692786918909,3천억 미만,중견-2차 후보,중형·상시,지원비 상시,169919472.0,0.20526562617883592,1.3684375078589064,0.9774553627563615
119650,케이씨코트렐(주),중견,False,2차 후보(확인 필요),291,,자율,2024,827802858.0,291306245985.0,0.002841692786918909,3천억 미만,중견-2차 후보,중형·상시,지원비 가동시간만,169919472.0,0.20526562617883592,1.3684375078589064,0.9774553627563615
119650,케이씨코트렐(주),중견,False,2차 후보(확인 필요),291,,자율,2024,827802858.0,291306245985.0,0.002841692786918909,3천억 미만,중견-2차 후보,대형·상시,지원비 상시,270435216.0,0.32669036279166846,2.1779357519444567,1.55566839424604
119650,케이씨코트렐(주),중견,False,2차 후보(확인 필요),291,,자율,2024,827802858.0,291306245985.0,0.002841692786918909,3천억 미만,중견-2차 후보,대형·상시,지원비 가동시간만,270435216.0,0.32669036279166846,2.1779357519444567,1.55566839424604
111110,호전실업 주식회사,중견,False,비대상,14199,호전실업(주),의무,2025,1262737889.0,493314399143.0,0.0025597020707152775,3천억~5천억,중견-비대상,소형·업무시간,지원비 상시,43110960.0,0.034140861991668645,0.22760574661112432,0.1625755332936602
111110,호전실업 주식회사,중견,False,비대상,14199,호전실업(주),의무,2025,1262737889.0,493314399143.0,0.0025597020707152775,3천억~5천억,중견-비대상,소형·업무시간,지원비 가동시간만,18031200.0,0.014279447981306276,0.09519631987537519,0.0679973713395537
111110,호전실업 주식회사,중견,False,비대상,14199,호전실업(주),의무,2025,1262737889.0,493314399143.0,0.0025597020707152775,3천억~5천억,중견-비대상,소형·상시,지원비 상시,59830800.0,0.047381804665243554,0.31587869776829036,0.22562764126306456
111110,호전실업 주식회사,중견,False,비대상,14199,호전실업(주),의무,2025,1262737889.0,493314399143.0,0.0025597020707152775,3천억~5천억,중견-비대상,소형·상시,지원비 가동시간만,59830800.0,0.047381804665243554,0.31587869776829036,0.22562764126306456
111110,호전실업 주식회사,중견,False,비대상,14199,호전실업(주),의무,2025,1262737889.0,493314399143.0,0.0025597020707152775,3천억~5천억,중견-비대상,중형·업무시간,지원비 상시,76288368.0,0.0604150462772722,0.40276697518181465,0.28769069655843904
111110,호전실업 주식회사,중견,False,비대상,14199,호전실업(주),의무,2025,1262737889.0,493314399143.0,0.0025597020707152775,3천억~5천억,중견-비대상,중형·업무시간,지원비 가동시간만,51208608.0,0.04055363226690983,0.2703575484460655,0.1931125346043325
111110,호전실업 주식회사,중견,False,비대상,14199,호전실업(주),의무,2025,1262737889.0,493314399143.0,0.0025597020707152775,3천억~5천억,중견-비대상,중형·상시,지원비 상시,169919472.0,0.1345643252492917,0.8970955016619447,0.6407825011871033
111110,호전실업 주식회사,중견,False,비대상,14199,호전실업(주),의무,2025,1262737889.0,493314399143.0,0.0025597020707152775,3천억~5천억,중견-비대상,중형·상시,지원비 가동시간만,169919472.0,0.1345643252492917,0.8970955016619447,0.6407825011871033
111110,호전실업 주식회사,중견,False,비대상,14199,호전실업(주),의무,2025,1262737889.0,493314399143.0,0.0025597020707152775,3천억~5천억,중견-비대상,대형·상시,지원비 상시,270435216.0,0.2141657570869009,1.4277717139126724,1.0198369385090518
111110,호전실업 주식회사,중견,False,비대상,14199,호전실업(주),의무,2025,1262737889.0,493314399143.0,0.0025597020707152775,3천억~5천억,중견-비대상,대형·상시,지원비 가동시간만,270435216.0,0.2141657570869009,1.4277717139126724,1.0198369385090518
012330,현대모비스(주),대기업,False,2차 후보(확인 필요),303,현대모비스(주),의무,2025,480417543973.0,36256823000000.0,0.013250403764637625,5조 이상,대기업,소형·업무시간,지원비 상시,43110960.0,8.973643977169761e-05,0.0005982429318113174,0.0004273163798652267
012330,현대모비스(주),대기업,False,2차 후보(확인 필요),303,현대모비스(주),의무,2025,480417543973.0,36256823000000.0,0.013250403764637625,5조 이상,대기업,소형·업무시간,지원비 가동시간만,18031200.0,3.753235123531079e-05,0.0002502156749020719,0.0001787254820729085
012330,현대모비스(주),대기업,False,2차 후보(확인 필요),303,현대모비스(주),의무,2025,480417543973.0,36256823000000.0,0.013250403764637625,5조 이상,대기업,소형·상시,지원비 상시,59830800.0,0.00012453916546262215,0.0008302611030841477,0.0005930436450601055
012330,현대모비스(주),대기업,False,2차 후보(확인 필요),303,현대모비스(주),의무,2025,480417543973.0,36256823000000.0,0.013250403764637625,5조 이상,대기업,소형·상시,지원비 가동시간만,59830800.0,0.00012453916546262215,0.0008302611030841477,0.0005930436450601055
012330,현대모비스(주),대기업,False,2차 후보(확인 필요),303,현대모비스(주),의무,2025,480417543973.0,36256823000000.0,0.013250403764637625,5조 이상,대기업,중형·업무시간,지원비 상시,76288368.0,0.00015879596604466946,0.0010586397736311298,0.0007561712668793783
012330,현대모비스(주),대기업,False,2차 후보(확인 필요),303,현대모비스(주),의무,2025,480417543973.0,36256823000000.0,0.013250403764637625,5조 이상,대기업,중형·업무시간,지원비 가동시간만,51208608.0,0.00010659187750828263,0.0007106125167218843,0.0005075803690870602
012330,현대모비스(주),대기업,False,2차 후보(확인 필요),303,현대모비스(주),의무,2025,480417543973.0,36256823000000.0,0.013250403764637625,5조 이상,대기업,중형·상시,지원비 상시,169919472.0,0.0003536912299138469,0.0023579415327589794,0.0016842439519706995
012330,현대모비스(주),대기업,False,2차 후보(확인 필요),303,현대모비스(주),의무,2025,480417543973.0,36256823000000.0,0.013250403764637625,5조 이상,대기업,중형·상시,지원비 가동시간만,169919472.0,0.0003536912299138469,0.0023579415327589794,0.0016842439519706995
012330,현대모비스(주),대기업,False,2차 후보(확인 필요),303,현대모비스(주),의무,2025,480417543973.0,36256823000000.0,0.013250403764637625,5조 이상,대기업,대형·상시,지원비 상시,270435216.0,0.0005629170278910521,0.0037527801859403476,0.0026805572756716765
012330,현대모비스(주),대기업,False,2차 후보(확인 필요),303,현대모비스(주),의무,2025,480417543973.0,36256823000000.0,0.013250403764637625,5조 이상,대기업,대형·상시,지원비 가동시간만,270435216.0,0.0005629170278910521,0.0037527801859403476,0.0026805572756716765
050110,(주)캠시스,중견,False,비대상,262,캠시스,의무,2025,1471230174.0,369373316028.0,0.003983044010381288,3천억~5천억,중견-비대상,소형·업무시간,지원비 상시,43110960.0,0.029302661651364418,0.1953510776757628,0.13953648405411628
050110,(주)캠시스,중견,False,비대상,262,캠시스,의무,2025,1471230174.0,369373316028.0,0.003983044010381288,3천억~5천억,중견-비대상,소형·업무시간,지원비 가동시간만,18031200.0,0.01225586608992428,0.08170577393282855,0.05836126709487754
050110,(주)캠시스,중견,False,비대상,262,캠시스,의무,2025,1471230174.0,369373316028.0,0.003983044010381288,3천억~5천억,중견-비대상,소형·상시,지원비 상시,59830800.0,0.04066719202565784,0.27111461350438565,0.19365329536027545
050110,(주)캠시스,중견,False,비대상,262,캠시스,의무,2025,1471230174.0,369373316028.0,0.003983044010381288,3천억~5천억,중견-비대상,소형·상시,지원비 가동시간만,59830800.0,0.04066719202565784,0.27111461350438565,0.19365329536027545
050110,(주)캠시스,중견,False,비대상,262,캠시스,의무,2025,1471230174.0,369373316028.0,0.003983044010381288,3천억~5천억,중견-비대상,중형·업무시간,지원비 상시,76288368.0,0.051853455256825096,0.3456897017121673,0.24692121550869095
