stock_code,corp_name,size_class,is_holding,wave_group_reviewed,induty_code,kisa_name,kisa_type_used,it_year,it_spend,rev_same_year,it_ratio,rev_band
318410,비비씨 주식회사,중소,False,비대상,204,,,,,,,
285800,(주)진영,중소,False,비대상,2221,,,,,,,
002600,(주)조흥,중견,False,비대상,108,(주)조흥,의무,2025,992599729.0,481716330314.0,0.0020605482242069474,3천억~5천억
099320,주식회사쎄트렉아이,중견,False,비대상,3131,,,,,,,
092040,아미코젠(주),중소,False,비대상,108,,,,,,,
260970,(주)에스앤디,중소,False,비대상,108,,,,,,,
101530,해태제과식품주식회사,중견,False,비대상,108,해태제과식품(주),의무,2025,3196206465.0,597709502110.0,0.005347424549412272,5천억~1조
110990,디아이티(주),중소,False,비대상,29272,,,,,,,
170900,동아에스티(주),중견,False,비대상,212,동아에스티(주),의무,2025,14781521614.0,745140777481.0,0.019837220107547942,5천억~1조
413630,씨피시스템(주),중소,False,비대상,222,,,,,,,
160190,하이젠알앤엠 주식회사,중소,False,2차(2028),28111,,,,,,,
222980,한국맥널티(주),중소,False,비대상,108,,,,,,,
136490,(주)선진,대기업,False,비대상,109,주식회사 선진,의무,2025,7113607721.0,990913890530.0,0.007178835405360215,5천억~1조
318010,주식회사 팜스빌,중소,False,비대상,108,,,,,,,
248170,샘표식품(주),중견,False,비대상,108,샘표식품 주식회사,의무,2025,3478516827.0,396010099635.0,0.008783909375559177,3천억~5천억
264900,(주)크라운제과,중견,False,비대상,106,(주)크라운제과,의무,2025,1622808096.0,444838419779.0,0.0036480843916454576,3천억~5천억
009450,(주)경동나비엔,중견,False,비대상,28520,주식회사 경동나비엔,의무,2025,27780926703.0,1263544598017.0,0.02198650268981343,1조~5조
017890,한국알콜산업(주),중견,False,비대상,204,,,,,,,
023410,유진기업(주),중견,False,비대상,23322,유진기업 (주),의무,2025,7647846917.0,746219587758.0,0.010248788751281355,5천억~1조
005850,에스엘(주),중견,False,2차 후보(확인 필요),303,에스엘 주식회사,의무,2025,42637327101.0,2969029410392.0,0.014360695435270413,1조~5조
047770,(주)코데즈컴바인,중소,False,비대상,141,,,,,,,
092460,한라아이엠에스(주),중소,False,비대상,31114,,,,,,,
126880,제이엔케이글로벌(주),중견,False,2차 후보(확인 필요),291,,,,,,,
353190,(주)휴럼,중소,False,비대상,108,,,,,,,
011040,경동제약(주),중견,False,비대상,212,,,,,,,
014570,고려제약(주),중소,False,비대상,212,,,,,,,
023910,대한약품공업(주),중견,False,비대상,212,,,,,,,
006620,(주)동구바이오제약,중견,False,비대상,212,,,,,,,
086450,동국제약(주),중견,False,비대상,212,동국제약(주),의무,2025,8233420526.0,766904458040.0,0.010735914284606445,5천억~1조
083450,(주)글로벌스탠다드테크놀로지,중견,False,비대상,29271,글로벌스탠다드테크놀로지,의무,2025,4966895700.0,337312845528.0,0.014724893421195555,3천억~5천억
005010,(주)휴스틸,중견,False,1차(2027),2413,주식회사 휴스틸,의무,2025,1101618707.0,461857122739.0,0.00238519371633148,3천억~5천억
200670,(주)휴메딕스,중견,False,비대상,212,,,,,,,
222040,코스맥스엔비티(주),중견,False,비대상,108,,,,,,,
092440,기신정기(주),중소,False,비대상,29293,,,,,,,
450330,(주)하스,중소,False,비대상,21309,,,,,,,
246960,(주)에스씨엘사이언스,중소,False,비대상,213,,,,,,,
035150,(주)백산,중견,False,비대상,22214,,,,,,,
001540,안국약품(주),중견,False,비대상,212,,,,,,,
372910,주식회사 한컴라이프케어,중견,False,2차 후보-약,27199,,,,,,,
003000,부광약품(주),대기업,False,비대상,212,,,,,,,
001360,삼성제약(주),중소,False,비대상,212,,,,,,,
009300,삼아제약(주),중견,False,비대상,212,,,,,,,
002800,신신제약(주),중견,False,비대상,212,,,,,,,
012790,신일제약(주),중견,False,비대상,212,,,,,,,
003520,영진약품(주),대기업,False,비대상,212,영진약품주식회사,자율,2025,1284290000.0,254255894053.0,0.005051171005429231,3천억 미만
000220,(주)유유제약,중견,False,비대상,212,,,,,,,
033270,한국유나이티드제약(주),중견,False,비대상,212,,,,,,,
002390,(주)한독,중견,False,비대상,212,(주)한독,의무,2025,11263542125.0,520261293469.0,0.02164977919056195,5천억~1조
005720,(주)넥센,중견,False,비대상,221,(주)넥센,의무,2025,2280809175.0,580785146202.0,0.003927113477187178,5천억~1조
137310,에스디바이오센서(주),중견,False,비대상,27112,,,,,,,
004710,한솔테크닉스(주),중견,False,비대상,26299,한솔테크닉스(주),의무,2025,3005855754.0,549743934298.0,0.005467737916632681,5천억~1조
004310,현대약품(주),중견,False,비대상,212,,,,,,,
016580,환인제약(주),중견,False,비대상,212,,,,,,,
067080,대화제약(주),중견,False,비대상,212,,,,,,,
053030,(주)바이넥스,중견,False,비대상,212,,,,,,,
034940,조아제약(주),중소,False,비대상,212,,,,,,,
200780,(주)비씨월드제약,중소,False,비대상,212,,,,,,,
068760,(주)셀트리온제약,대기업,False,비대상,212,(주)셀트리온제약,의무,2025,3639496938.0,536400308882.0,0.006785038855748747,5천억~1조
330350,위더스제약(주),중견,False,비대상,212,,,,,,,
161390,한국타이어앤테크놀로지(주),대기업,False,비대상,221,한국타이어앤테크놀로지(주),의무,2025,43409325779.0,3648437885609.0,0.011898058056634308,1조~5조
126730,코칩(주),중소,False,비대상,2629,,,,,,,
185750,(주)종근당,중견,False,비대상,212,(주) 종근당,의무,2025,11311719004.0,1681192200410.0,0.006728391317329071,1조~5조
195940,에이치케이이노엔 주식회사,중견,False,비대상,212,에이치케이이노엔(주),의무,2025,8936998362.0,1063151055391.0,0.008406141645331103,1조~5조
008830,대동기어(주),중견,False,2차 후보(확인 필요),292,,,,,,,
009520,(주)포스코엠텍,대기업,False,1차(2027),24199,(주) 포스코엠텍,의무,2025,2793895809.0,357432185147.0,0.007816575913137098,3천억~5천억
046890,서울반도체(주),중견,False,비대상,2612,서울반도체 주식회사,의무,2025,5119916443.0,756089894386.0,0.006771571053938956,5천억~1조
023160,(주)태광,중견,False,1차(2027),2413,,,,,,,
092220,(주)케이이씨,중견,False,비대상,2612,,,,,,,
192820,코스맥스(주),중견,False,비대상,20423,코스맥스(주),의무,2025,17346982064.0,1526414620755.0,0.01136452824031506,1조~5조
336260,두산퓨얼셀 주식회사,대기업,False,2차(2028),28111,두산퓨얼셀 주식회사,의무,2025,8037131228.0,454852507957.0,0.017669752474487398,3천억~5천억
092190,서울바이오시스(주),중견,False,비대상,2612,,,,,,,
311320,(주)지오엘리먼트,중소,False,비대상,262,,,,,,,
066700,(주)테라젠이텍스,중견,False,비대상,212,,,,,,,
039020,(주)이건홀딩스,중소,True,비대상,161,,,,,,,
147830,제룡산업(주),중소,False,2차 후보(확인 필요),251,,,,,,,
014580,(주)태경비케이,중견,False,비대상,23312,,,,,,,
365340,성일하이텍 주식회사,중견,False,비대상,201,,,,,,,
011700,한신기계공업(주),중소,False,2차 후보(확인 필요),29132,,,,,,,
009780,(주)엠에스씨,중견,False,비대상,108,,,,,,,
000670,(주)영풍,대기업,False,비대상,24213,영풍,의무,2025,1775282890.0,1192666327316.0,0.0014884992133509225,1조~5조
033170,시그네틱스(주),대기업,False,비대상,2612,,,,,,,
004090,한국석유공업(주),중견,False,비대상,23999,한국석유공업(주),의무,2025,828266994.0,369560363319.0,0.0022412224800337963,3천억~5천억
437730,(주)삼현,중소,False,2차 후보(확인 필요),303,,,,,,,
031510,(주)오스템,중소,False,2차 후보(확인 필요),303,,,,,,,
006110,삼아알미늄(주),중견,False,1차(2027),24222,,,,,,,
008700,아남전자(주),중소,False,비대상,265,,,,,,,
025000,KPX케미칼(주),중견,False,비대상,20119,KPX케미칼(주),의무,2025,3807687299.0,613426770079.0,0.006207240186973953,5천억~1조
096530,(주)씨젠,중견,False,비대상,2130,주식회사 씨젠,의무,2025,41417280897.0,345322484874.0,0.11993797887824242,3천억~5천억
420570,주식회사 제이투케이바이오,중소,False,비대상,20423,,,,,,,
011070,엘지이노텍(주),대기업,False,비대상,262,엘지이노텍(주),의무,2025,251396678810.0,21596008000000.0,0.011640886538382463,5조 이상
010140,삼성중공업(주),대기업,False,비대상,3111,삼성중공업(주),의무,2025,101984057692.0,10634952868811.0,0.009589516657952235,5조 이상
000850,화천기공(주),중견,False,2차 후보-약,29223,,,,,,,
163280,㈜에어레인,중소,False,2차 후보(확인 필요),29175,,,,,,,
069330,(주)유아이디,중소,False,비대상,26211,,,,,,,
190510,(주)나무가,중견,False,비대상,262,(주) 나무가,의무,2025,772729936.0,345652437683.0,0.0022355691780443204,3천억~5천억
238200,주식회사 비피도,중소,False,비대상,108,,,,,,,
199820,제일일렉트릭(주),중소,False,비대상,28123,,,,,,,
002240,고려제강(주),중견,False,1차(2027),2411,고려제강(주),의무,2025,3676089106.0,562153886362.0,0.0065392932347936765,5천억~1조
016090,(주)대현,중견,False,비대상,14112,,,,,,,
108320,(주)엘엑스세미콘,대기업,False,비대상,2612,주식회사 엘엑스세미콘,의무,2025,30276238589.0,1639070665791.0,0.01847158833410576,1조~5조
033240,자화전자(주),중견,False,비대상,26292,자화전자주식회사,의무,2025,7059223529.0,791892619718.0,0.008914369642078306,5천억~1조
171120,(주)라이온켐텍,중소,False,비대상,2049,,,,,,,
056090,(주)시지메드텍,중소,False,2차 후보-약,27192,,,,,,,
131290,(주)티에스이,중견,False,2차 후보-약,27212,티 에스 이,의무,2025,3578999426.0,311150388580.0,0.011502474550436893,3천억~5천억
134790,(주)시디즈,중견,False,비대상,32029,,,,,,,
088390,(주)이녹스,중소,False,비대상,319,,,,,,,
109610,에스와이(주),중견,False,1차(2027),25112,에스와이주식회사,의무,2025,417860857.0,342919596684.0,0.001218538867538265,3천억~5천억
086390,(주)유니테스트,중소,False,비대상,29271,,,,,,,
360350,주식회사 코셈,중소,False,2차 후보-약,27219,,,,,,,
471820,(주)셀로맥스사이언스,중소,False,비대상,10897,,,,,,,
019990,(주)에너토크,중소,False,2차 후보(확인 필요),29133,,,,,,,
015710,(주)코콤,중견,False,비대상,26410,,,,,,,
007610,선도전기(주),중소,False,비대상,28123,,,,,,,
000970,한국주철관공업(주),중소,False,1차(2027),24131,,,,,,,
041650,상신브레이크(주),중견,False,2차 후보(확인 필요),303,상신브레이크(주),의무,2025,2739503394.0,389018846221.0,0.00704208400341535,3천억~5천억
096630,주식회사에스코넥,중소,False,비대상,26422,,,,,,,
432980,엠에프씨(주),중소,False,비대상,21100,,,,,,,
272290,(주)이녹스첨단소재,중견,False,비대상,2629,주식회사 이녹스첨단소재,의무,2025,3556347850.0,397080900924.0,0.008956229931292196,3천억~5천억
063440,(주)에스엠라이프디자인그룹,대기업,False,비대상,182,,,,,,,
004560,현대비앤지스틸(주),대기업,False,1차(2027),24122,현대비앤지스틸 주식회사,의무,2025,8815017527.0,739197686220.0,0.011925115150288058,5천억~1조
445180,(주)퓨릿,중견,False,비대상,20119,,,,,,,
217730,주식회사 강스템바이오텍,중소,False,비대상,211,,,,,,,
048870,(주)시너지이노베이션,중소,False,2차 후보-약,271,,,,,,,
036010,아비코전자(주),중소,False,비대상,26293,,,,,,,
304840,(주)피플바이오,중소,False,비대상,213,,,,,,,
218150,(주)미래생명자원,중소,False,비대상,109,,,,,,,
376900,주식회사 로킷헬스케어,중소,False,비대상,21309,,,,,,,
336680,(주)탑런토탈솔루션,중견,False,비대상,262,,,,,,,
456040,OCI(주),대기업,False,비대상,20129,오씨아이 주식회사,의무,2025,12341177296.0,1794178493000.0,0.006878455707806771,1조~5조
001560,제일연마공업(주),중소,False,비대상,23992,,,,,,,
065450,(주)빅텍,중소,False,2차 후보-약,27211,,,,,,,
000020,동화약품(주),중견,False,비대상,212,동화약품(주),의무,2025,3059071171.0,388660153296.0,0.007870812443873658,3천억~5천억
309710,(주)아이티켐,중소,False,비대상,21100,,,,,,,
011210,현대위아(주),대기업,False,2차 후보(확인 필요),303,현대위아(주),의무,2025,30095775825.0,7278797000000.0,0.004134718391651807,5조 이상
085310,(주)엔케이,중소,False,2차 후보(확인 필요),2512,,,,,,,
089140,(주)넥스턴앤롤코리아,중소,False,2차 후보(확인 필요),292,,,,,,,
160980,(주)싸이맥스,중견,False,비대상,29271,,,,,,,
096770,SK이노베이션(주),대기업,False,비대상,192,SK이노베이션 (주),의무,2025,51987726117.0,4850904693000.0,0.010717119672959116,1조~5조
0017J0,주식회사 세미티에스,판정불가,False,비대상,29299,,,,,,,
459550,(주)알트,중견,False,비대상,264,,,,,,,
225530,(주)에이치씨보광산업,중소,False,비대상,239,,,,,,,
060480,국일신동(주),중소,False,비대상,24221,,,,,,,
148930,(주)에이치와이티씨,중소,False,비대상,25924,,,,,,,
017250,(주)인터엠,중소,False,비대상,265,,,,,,,
217480,(주)에스디생명공학,중소,False,비대상,20423,,,,,,,
200470,(주)에이팩트,중소,False,비대상,261,,,,,,,
182400,(주)엔케이젠바이오텍코리아,중소,False,비대상,211,,,,,,,
073570,(주)리튬포어스,중소,False,비대상,339,,,,,,,
034020,두산에너빌리티(주),대기업,False,1차(2027),29119,두산에너빌리티 (주),의무,2025,79877601764.0,7117023000000.0,0.011223457021847478,5조 이상
005380,현대자동차(주),대기업,False,비대상,30121,현대자동차(주),의무,2025,693590307180.0,78766791000000.0,0.008805618438613298,5조 이상
095610,(주)테스,중견,False,비대상,29271,주식회사 테스,의무,2025,1412354741.0,347392290853.0,0.004065590337459854,3천억~5천억
263690,(주)디알젬,중견,False,비대상,27111,,,,,,,
125490,(주)한라캐스트,중소,False,2차 후보(확인 필요),303,,,,,,,
290670,대보마그네틱(주),중소,False,비대상,28909,,,,,,,
103840,(주)우양,중견,False,비대상,103,,,,,,,
051900,(주)LG생활건강,대기업,False,비대상,20422,(주)엘지생활건강,의무,2025,74045561340.0,3040730093373.0,0.02435124429536699,1조~5조
043100,(주)알파에이아이,중소,False,2차 후보-약,27192,,,,,,,
086820,주식회사 바이오솔루션,중소,False,비대상,211,,,,,,,
305090,(주)마이크로디지탈,중소,False,2차 후보-약,271,,,,,,,
489790,한화비전(주),대기업,False,비대상,264,한화비전,의무,2025,96400930929.0,821603769063.0,0.11733262986237353,5천억~1조
104480,(주)티케이케미칼,대기업,False,비대상,20501,주식회사 티케이케미칼,의무,2025,570689111.0,345756223802.0,0.0016505534006722887,3천억~5천억
094940,(주)푸른로보틱스,중소,False,비대상,263,,,,,,,
138080,(주)오이솔루션,중소,False,비대상,26410,,,,,,,
000860,강남제비스코(주),중견,False,비대상,20411,,의무,2024,1026766631.0,313072053266.0,0.0032796495895710412,3천억~5천억
016590,신대양제지(주),중견,False,비대상,172,,,,,,,
097780,에코볼트(주),중견,False,2차 후보(확인 필요),303,,,,,,,
311390,(주)네오크레마,중소,False,비대상,108,,,,,,,
307180,(주)아이엘,중소,False,비대상,284,,,,,,,
024900,디와이덕양(주),중견,False,2차 후보(확인 필요),303,디와이덕양(주),의무,2025,2749290293.0,1723701715475.0,0.0015949919109074964,1조~5조
011330,(주)유니켐,중소,False,2차 후보(확인 필요),303,,,,,,,
069260,티케이지휴켐스(주),중견,False,비대상,2049,티케이지휴켐스,의무,2025,2870090726.0,1082236125709.0,0.0026520004810592804,1조~5조
065770,(주)씨에스,중소,False,비대상,2642,,,,,,,
228850,(주)레이언스,중견,False,비대상,27111,,,,,,,
110790,(주)크리스에프앤씨,중견,False,비대상,1419,주식회사 크리스에프앤씨,의무,2025,769948682.0,314218387790.0,0.002450361633560974,3천억~5천억
048770,(주)티피씨로보틱스,중소,False,비대상,29142,,,,,,,
095190,(주)신화프리텍,중소,False,2차 후보(확인 필요),259,,,,,,,
188040,(주)바이오포트코리아,중소,False,비대상,108,,,,,,,
025560,미래산업(주),중소,False,2차 후보-약,27219,,,,,,,
222110,(주)팬젠,중소,False,비대상,212,,,,,,,
040910,(주)아이씨디,중소,False,비대상,29271,,,,,,,
123840,(주)뉴온,중소,False,비대상,108,,,,,,,
452280,한선엔지니어링(주),중소,False,2차 후보(확인 필요),259,,,,,,,
011280,태림포장(주),중견,False,비대상,1721,태림포장(주),의무,2025,2534357892.0,713412669000.0,0.0035524430699449775,5천억~1조
0008Z0,에스엔시스(주),중소,False,비대상,28123,,,,,,,
042660,한화오션(주),대기업,False,비대상,3111,한화오션(주),의무,2025,89945053922.0,12903594354486.0,0.006970542583023012,5조 이상
393970,대진첨단소재(주),중소,False,비대상,22213,,,,,,,
060260,(주)뉴보텍,중소,False,비대상,22211,,,,,,,
099520,(주)디지아이티엑스,중소,False,비대상,26519,,,,,,,
101160,(주)월덱스,중견,False,비대상,262,,,,,,,
032820,(주)우리기술,중소,False,2차 후보(확인 필요),281,,,,,,,
003830,대한화섬(주),중견,False,비대상,20501,,,,,,,
123330,(주)제닉,중소,False,비대상,204,,,,,,,
039240,경남스틸(주),중견,False,1차(2027),24199,경남스틸(주),의무,2025,68881443.0,357139177502.0,0.00019287002753881367,3천억~5천억
439090,(주)마녀공장,중소,False,비대상,204,,,,,,,
336370,솔루스첨단소재 주식회사,중견,False,비대상,26299,솔루스첨단소재,자율,2025,5323993952.0,124091735705.0,0.04290369476865558,3천억 미만
036170,(주)에이치엠넥스,중소,False,비대상,2612,,,,,,,
067290,제이더블유신약(주),중견,False,비대상,212,,,,,,,
368770,(주)파이버프로,중소,False,2차 후보-약,27219,,,,,,,
149980,(주)하이로닉,중소,False,2차 후보-약,27199,,,,,,,
005680,삼영전자공업(주),중견,False,비대상,26291,,,,,,,
250930,(주)예선테크,중소,False,비대상,22291,,,,,,,
007160,사조산업(주),중견,False,비대상,102,사조산업(주),의무,2025,2541043570.0,478608273836.0,0.005309234522073295,3천억~5천억
036220,(주)오상헬스케어,중견,False,2차 후보-약,271,,,,,,,
040610,(주)에스지엔지,중소,False,2차 후보(확인 필요),303,,,,,,,
377220,주식회사 프롬바이오,중소,False,비대상,108,,,,,,,
036480,(주)대성미생물연구소,중소,False,비대상,21230,,,,,,,
071670,에이테크솔루션(주),중견,False,비대상,29293,,,,,,,
214370,(주)케어젠,중소,False,비대상,211,,,,,,,
027050,(주)코리아나화장품,중소,False,비대상,20423,,,,,,,
361670,주식회사 삼영에스앤씨,중소,False,비대상,2629,,,,,,,
084850,(주)아이티엠반도체,중견,False,비대상,2629,주식회사 아이티엠반도체,의무,2025,1577591517.0,512406126111.0,0.0030787912880226847,5천억~1조
081150,(주)티플랙스,중견,False,2차 후보(확인 필요),242,,,,,,,
211270,에이피위성(주),중소,False,비대상,264,에이피위성주식회사,의무,2025,1372461505.0,47812373057.0,0.028705153441428356,3천억 미만
352700,주식회사 씨앤투스,중소,False,비대상,205,,,,,,,
306200,(주)세아제강,대기업,False,1차(2027),2413,(주)세아제강,의무,2025,11197653511.0,1372127828938.0,0.008160794697726351,1조~5조
016380,KG스틸(주),중견,False,1차(2027),24122,케이지스틸 주식회사,의무,2025,12629078198.0,2926388205392.0,0.004315585394559192,1조~5조
078150,(주)에이치비테크놀러지,중견,False,비대상,29272,,,,,,,
033530,에스제이지세종(주),중견,False,2차 후보(확인 필요),303,에스제이지세종,의무,2025,4088093799.0,562029556108.0,0.007273805718171927,5천억~1조
010690,(주)화신,중견,False,2차 후보(확인 필요),30391,(주)화신,의무,2025,5156319004.0,1114907012807.0,0.004624887048667801,1조~5조
072020,(주)중앙백신연구소,중소,False,비대상,211,,,,,,,
023000,(주)삼원강재,대기업,False,2차 후보(확인 필요),303,(주)삼원강재,의무,2025,719672906.0,359287042852.0,0.002003058335439201,3천억~5천억
059270,해성에어로보틱스(주),중소,False,2차 후보(확인 필요),259,,,,,,,
086670,(주)비엠티,중견,False,2차 후보(확인 필요),29133,,,,,,,
079430,(주)현대리바트,대기업,False,비대상,32029,(주)현대리바트,의무,2025,8512811713.0,1477292211832.0,0.005762442694017323,1조~5조
071970,에이치디현대마린엔진(주),대기업,False,2차 후보(확인 필요),29119,에이치디현대마린엔진,의무,2025,2126045978.0,379847863143.0,0.005597098692114045,3천억~5천억
102710,(주)이엔에프테크놀로지,중견,False,비대상,2049,주식회사 이엔에프테크놀로지,의무,2025,2674181795.0,598981663495.0,0.004464547010331515,5천억~1조
062040,산일전기(주),중견,False,2차(2028),28112,산일전기,의무,2025,1664544868.0,501946220880.0,0.003316181691898706,5천억~1조
332570,(주)피에스일렉트로닉스,중소,False,비대상,26299,,,,,,,
440110,(주)파두,중소,False,비대상,26112,,,,,,,
049080,(주)기가레인,중소,False,비대상,262,,,,,,,
487580,(주)폴레드,판정불가,False,2차(2028),28519,,,,,,,
464490,주식회사 쿼드메디슨,중소,False,비대상,211,,,,,,,
387570,주식회사 파인메딕스,중소,False,2차 후보-약,27199,,,,,,,
457370,(주)한켐,중소,False,비대상,20119,,,,,,,
270870,(주)뉴트리,중소,False,비대상,108,,,,,,,
072950,빛샘전자(주),중소,False,비대상,262,,,,,,,
079960,동양이엔피(주),중견,False,2차(2028),2811,동양이엔피 주식회사,의무,2025,1180702523.0,540648656071.0,0.0021838628649896168,5천억~1조
068940,(주)셀피글로벌,중소,False,비대상,26293,,,,,,,
357580,주식회사 아모센스,중견,False,비대상,262,,,,,,,
097950,CJ제일제당(주),대기업,False,비대상,108,CJ제일제당㈜,의무,2025,77970209076.0,7281140720000.0,0.010708515612372342,5조 이상
241790,티이엠씨씨엔에스(주),중소,False,2차 후보(확인 필요),292,,,,,,,
108670,(주)엘엑스하우시스,대기업,False,비대상,2222,주식회사 엘엑스하우시스,의무,2025,44454649162.0,2642115000000.0,0.01682540281630436,1조~5조
257370,(주)피엔티 엠에스,중소,False,2차 후보(확인 필요),292,,,,,,,
285130,에스케이케미칼(주),대기업,False,비대상,20202,에스케이케미칼(주),의무,2025,26699334578.0,1440380625560.0,0.01853630499064764,1조~5조
002170,에스와이티에스(주),대기업,False,비대상,15110,,,,,,,
007820,(주)엠엑스로보틱스,중견,False,2차(2028),29169,,,,,,,
347890,(주)엠엑스온,중소,False,2차 후보-약,27216,,,,,,,
475400,씨메스로보틱스(주),중소,False,비대상,29299,,,,,,,
039010,현대에이치티(주),중견,False,비대상,26410,,,,,,,
189860,(주)서전기전,중소,False,비대상,28123,,,,,,,
381620,제닉스로보틱스(주),중소,False,비대상,29299,,,,,,,
039610,화성밸브(주),중소,False,2차 후보(확인 필요),29133,,,,,,,
083420,그린케미칼(주),중견,False,비대상,20421,그린케미칼,의무,2025,470387032.0,304057102221.0,0.0015470351738671286,3천억~5천억
003850,(주)보령,중견,False,비대상,212,보령,의무,2025,8554353365.0,967810858971.0,0.008838868964639637,5천억~1조
019490,(주)엑시큐어하이트론,중소,False,비대상,265,,,,,,,
000910,(주)유니온,중견,False,1차(2027),23311,,,,,,,
198940,한주라이트메탈(주),중견,False,1차(2027),24212,,,,,,,
000990,주식회사 DB하이텍,대기업,False,비대상,2611,주식회사 디비하이텍,의무,2025,19559794970.0,1213775673521.0,0.016114835217663957,1조~5조
119850,(주)지엔씨에너지,중소,False,2차(2028),28111,,,,,,,
104700,한국철강(주),중견,False,1차(2027),2411,한국철강주식회사,의무,2025,2221156943.0,486605490510.0,0.004564594905561087,3천억~5천억
298540,(주)더네이쳐홀딩스,중견,True,비대상,144,(주) 더네이쳐홀딩스,의무,2025,3574223557.0,384562437416.0,0.009294260721396426,3천억~5천억
154040,(주)다산솔루에타,중소,False,비대상,2629,,,,,,,
090470,(주)제이스로보틱스,중소,False,비대상,29271,,,,,,,
215790,(주)이노인스트루먼트,중소,False,비대상,264,,,,,,,
307750,(주)국전,중견,False,비대상,212,,,,,,,
226320,(주)잇츠한불,중소,False,비대상,20423,,,,,,,
005420,코스모화학(주),중견,False,비대상,2049,,,,,,,
459510,(주)나우로보틱스,중소,False,2차(2028),29280,,,,,,,
025550,한국선재(주),중소,False,1차(2027),24123,,,,,,,
092780,디와이피(주),중견,False,2차 후보(확인 필요),301,디와이피(주),의무,2025,971938956.0,374959053687.0,0.0025921202500455787,3천억~5천억
457190,주식회사 이수스페셜티케미컬,중견,False,비대상,20111,이수스페셜티케미컬,의무,2025,2991431371.0,411470361000.0,0.007270101699986114,3천억~5천억
001340,피케이씨(주),중견,False,비대상,20131,,,,,,,
183490,(주)엔지켐생명과학,중소,False,비대상,211,,,,,,,
007980,티피(주),중견,False,비대상,141,티피(주),의무,2025,2161350315.0,763138039835.0,0.0028321878902371465,5천억~1조
066570,LG전자(주),대기업,False,비대상,264,엘지전자(주),의무,2025,710400590316.0,29554826000000.0,0.02403670352571184,5조 이상
032580,(주)피델릭스,중소,False,비대상,2611,,,,,,,
213500,한솔제지(주),중견,False,비대상,171,한솔제지(주),의무,2025,13913497469.0,2169056497597.0,0.0064145389870730145,1조~5조
041910,(주)폴라리스에이아이파마,중소,False,비대상,212,,,,,,,
272550,주식회사 삼양패키징,중견,False,비대상,22232,(주)삼양패키징,의무,2025,3724971857.0,418914127885.0,0.008891969998258394,3천억~5천억
298020,효성티앤씨(주),대기업,False,비대상,2050,효성티앤씨(주),의무,2025,5727076289.0,4325171696629.0,0.001324126922744739,1조~5조
419540,주식회사 비스토스,중소,False,2차 후보-약,27199,,,,,,,
215090,(주)솔디펜스,중소,False,2차 후보-약,272,,,,,,,
100840,SNT에너지(주),중견,False,2차 후보(확인 필요),29176,,,,,,,
085670,(주)뉴프렉스,중견,False,비대상,2622,,,,,,,
004870,(주)티웨이홀딩스,중견,True,비대상,23325,,,,,,,
271560,(주)오리온,중견,False,비대상,108,(주)오리온,의무,2025,8766974901.0,1145838309534.0,0.007651144867520997,1조~5조
084010,대한제강(주),중견,False,1차(2027),2411,대한제강 주식회사,의무,2025,3585570399.0,731269024453.0,0.004903216571605859,5천억~1조
005070,코스모신소재(주),중견,False,비대상,204,코스모신소재(주),의무,2025,1368182508.0,456295847107.0,0.0029984548767527253,3천억~5천억
246710,(주)티앤알바이오팹,중소,False,비대상,21100,,,,,,,
101490,(주)에스앤에스텍,중견,False,비대상,2629,,,,,,,
458650,(주)성우,중소,False,비대상,282,,,,,,,
288180,케이피항공산업(주),중소,False,비대상,31322,,,,,,,
037460,삼지전자(주),중소,False,비대상,2642,,,,,,,
019540,(주)일지테크,중견,False,2차 후보(확인 필요),303,일지테크,의무,2025,1776986671.0,443620147723.0,0.004005649157552612,3천억~5천억
025880,(주)케이씨피드,중소,False,비대상,109,,,,,,,
047810,한국항공우주산업(주),중견,False,비대상,31311,한국항공우주산업주식회사,의무,2025,71381437254.0,3625239285458.0,0.01969013122536046,1조~5조
064760,(주)티씨케이,중견,False,비대상,23999,(주)티씨케이,의무,2025,1474380424.0,301334302844.0,0.0048928396471452605,3천억~5천억
480370,(주)씨케이솔루션,중견,False,2차 후보(확인 필요),29172,,,,,,,
484120,(주)도우인시스,중소,False,비대상,26211,,,,,,,
267790,(주)배럴,중소,False,비대상,1419,,,,,,,
009830,한화솔루션(주),대기업,False,비대상,20111,한화솔루션(주),의무,2025,92236877219.0,5739541000000.0,0.016070427446898627,5조 이상
234690,(주)녹십자웰빙,중견,False,비대상,212,,,,,,,
290660,(주)다이나믹솔루션,중소,False,2차 후보-약,27199,,,,,,,
460940,(주)피앤에스로보틱스,중소,False,2차 후보-약,27199,,,,,,,
0011T0,채비(주),판정불가,False,2차(2028),28119,,,,,,,
131030,(주)옵투스제약,중견,False,비대상,212,,,,,,,
483650,(주)달바글로벌,중견,False,비대상,20423,주식회사 달바글로벌,의무,2025,1118892954.0,502589078688.0,0.002226257993748791,5천억~1조
041520,(주)이엘씨,중소,False,2차 후보-약,272,,,,,,,
071850,(주)캐스텍코리아,중소,False,2차 후보(확인 필요),303,,,,,,,
014830,(주)유니드,대기업,False,비대상,20129,(주)유니드,의무,2025,4019919445.0,601750378042.0,0.006680377099355016,5천억~1조
081000,일진다이아몬드(주),중소,False,비대상,204,,,,,,,
103590,일진전기(주),중견,False,2차(2028),2830,일진전기 주식회사,의무,2025,5737883760.0,2018227476000.0,0.0028430312381695073,1조~5조
