corp_code,corp_name,stock_code,corp_cls,induty_code,jurir_no,bizr_no,est_dt,acc_mt,adres,bsns_year,rcept_no,cfs_rev_t,cfs_rev_t1,cfs_rev_t2,cfs_assets_t,cfs_rev_3y_avg,ofs_rev_t,ofs_rev_t1,ofs_rev_t2,ofs_assets_t,ofs_rev_3y_avg,rev_source
00362292,(주)씨티씨바이오,060590,K,212,1101111227077,2158151094,19951228,12,서울특별시 강남구 도산대로 509 12층,2025,20260318001697,123769377291.0,119876739034.0,137878037215.0,143235365403.0,127174717847.0,115447544219.0,116147494982.0,108693984399.0,128838065377.0,113429674533.0,주요계정
00148531,제이스코홀딩스(주),023440,K,24121,1101110045347,1348115426,19640718,12,"경기도 안산시 단원구  시화로 60, 301 (성곡동, 시화공단4다)",2025,20260324000008,41057598387.0,28367530826.0,55349435845.0,116047235755.0,41591521686.0,41057598387.0,28367530826.0,55349435845.0,114538645141.0,41591521686.0,주요계정
01179608,(주)포인트엔지니어링,256630,K,25923,1101116201737,5738700509,20161013,12,충청남도 아산시 둔포면 아산밸리로 89 -,2025,20260318001054,35964832400.0,31012488636.0,26151553519.0,92101826448.0,31042958185.0,34144221410.0,29425216656.0,24491674587.0,90222653605.0,29353704218.0,주요계정
01394669,(주)누보,332290,K,203,1101117182655,4748601636,20190724,12,경기도 수원시 권선구 서호로 89 5동 106호,2025,20260320000512,104182653188.0,99022099930.0,82156943249.0,84952926772.0,95120565456.0,90080576213.0,83855000176.0,70023931173.0,81608348095.0,81319835854.0,주요계정
00185301,제이피아이헬스케어(주),0010V0,K,27199,1101110285787,2038148897,19801222,12,"서울특별시 구로구 디지털로33길 28, 608호",2025,20260323001140,48466916636.0,45053480051.0,45411777642.0,82378185422.0,46310724776.0,42617331521.0,40175832593.0,38867546478.0,79554590668.0,40553570197.0,주요계정
00186452,(주)광무,029480,K,26410,1101110779152,2208110756,19910527,12,서울특별시 강남구 영동대로 312 7층(대치동),2025,20260430001943,7572016042.0,6526887723.0,24240060004.0,231440995571.0,12779654590.0,7575016042.0,6529887723.0,24240060004.0,231315681032.0,12781654590.0,주요계정
00602172,와이엠티(주),251370,K,201,1201110185810,1398139933,19990211,12,인천광역시 연수구 송도미래로 111 와이엠티 송도R&D센터,2025,20260323001480,144603566752.0,137230743419.0,127409975908.0,373640252264.0,136414762026.0,86250659985.0,76761660283.0,73875217419.0,270851181607.0,78962512562.0,주요계정
00677486,(주)그린광학,0015G0,K,273,1501110038584,3018136394,19990414,12,충청북도 청주시 청원구 오창읍 각리1길 45 &nbsp,2025,20260323000819,41751906908.0,31732453233.0,26738102873.0,99906203098.0,33407487671.0,41243679710.0,31457776517.0,26665872134.0,97352222286.0,33122442787.0,주요계정
01091054,(주)쎄노텍,222420,K,23993,1101115733509,6768600117,20150527,12,"경상남도 함안군 가야읍 함마대로 1256-40 사내리 1257, 1256",2025,20260316001214,,,,,,35638307740.0,31548983520.0,31111152868.0,80807849763.0,32766148043.0,주요계정
00989664,코아스템켐온 주식회사,166480,K,212,1501110077665,3018173201,20031230,12,경기도 성남시 분당구 판교로255번길 24 (삼평동),2025,20260319001127,20158947968.0,28762459937.0,33657156172.0,112371324323.0,27526188026.0,20158947968.0,28762459937.0,33657156172.0,112771642756.0,27526188026.0,주요계정
01965333,(주)삼양바이오팜,0120G0,Y,212,1311110077896,4548703296,20251103,12,경기도 성남시 분당구 판교로 295,2025,20260313000827,,,,,,28594373504.0,,,339282592997.0,28594373504.0,주요계정
00306719,에스텍(주),069510,K,26529,1845110021812,6218135775,19990916,12,경상남도 양산시  유산공단9길 22,2025,20260316001663,468192133086.0,509374481025.0,414594047319.0,345271926908.0,464053553810.0,316929502240.0,302756589739.0,294092385389.0,203920807892.0,304592825789.0,주요계정
00226866,인탑스(주),049070,K,2642,1341110013552,1238106645,19750902,12,경기도 안양시 만안구  안양천서로 51,2025,20260317000896,590781754867.0,614667194566.0,577375550276.0,872555027424.0,594274833236.0,115071855206.0,121612460357.0,126769976542.0,613523653915.0,121151430702.0,주요계정
00450010,(주)씨티알모빌리티,308170,Y,303,1942110014431,6228103825,19940221,12,울산광역시 북구 모듈화산업로 115,2025,20260318000736,461459309070.0,432271164941.0,444173625905.0,334481552565.0,445968033305.0,350501003459.0,327768976372.0,342030021778.0,278891329598.0,340100000536.0,주요계정
01319899,에스케이바이오사이언스(주),302440,Y,211,1311110523736,8188600991,20180701,12,인천광역시 연수구 연구단지로 38 -,2025,20260313000936,651368342533.0,267545049154.0,369505555858.0,2955743509068.0,429472982515.0,185735624652.0,156286428900.0,369505555858.0,2184995101773.0,237175869803.0,주요계정
00115384,(주)동방아그로,007590,Y,2032,1101110124969,1128130484,19711231,12,"서울특별시 관악구  남부순환로 2028 남현동, 동방빌딩",2025,20260312000569,178997455771.0,170248304592.0,164275326108.0,250502899297.0,171173695490.0,178658650911.0,169679188279.0,163674410184.0,249242530120.0,170670749791.0,주요계정
01182578,(주)디에이치오토리드,290120,K,30399,2101110118854,7458600413,20161004,12,전라북도 완주군 봉동읍 완주산단8로 66,2025,20260331004980,355590427771.0,270395042990.0,235592265722.0,313972572649.0,287192578828.0,206008253372.0,177651976287.0,176371148975.0,198292955251.0,186677126211.0,주요계정
00526872,(주)이수앱지스,086890,K,213,1101112203951,1108150558,20010329,12,"경기도 성남시 분당구 대왕판교로712번길 22, 씨동 5층 (삼평동, 글로벌알앤디센터)",2025,20260312001420,,,,,,56672366046.0,60258326174.0,54305557874.0,158895640668.0,57078750031.0,주요계정
01099861,(주)에이텍모빌리티,224110,K,26429,1311110416816,6988800163,20150720,12,"경기도 성남시 분당구 판교로 289 (삼평동, 에이텍빌딩)",2025,20260319001396,,,,,,64276763286.0,42823602334.0,37302333193.0,95296083263.0,48134232938.0,주요계정
00607496,(주)한빛레이저,452190,K,29221,1601110066145,3148120108,19971007,12,대전광역시 유성구 유성대로1596번길 32-48 &nbsp,2025,20260318000490,24246148416.0,18542373276.0,22675958450.0,41698800089.0,21821493381.0,24179602576.0,18485764622.0,22591144798.0,41693866904.0,21752170665.0,주요계정
01140837,주식회사 이지트로닉스,377330,K,2811,1345110132792,1428117139,20081124,12,경기도 화성시 금곡로163번길 63-100,2025,20260319001026,13243690331.0,36504092010.0,35198119912.0,59996523487.0,28315300751.0,13238656712.0,36504092010.0,35198119912.0,55399980641.0,28313622878.0,주요계정
00242712,엘컴텍(주),037950,K,26291,1348110015546,1248115996,19910913,12,경기 평택시 진위면 갈곶리 110-1,2025,20260310003045,46291152553.0,57384537439.0,56635889299.0,87321821658.0,53437193097.0,46291152553.0,57384537439.0,46011441829.0,87237289425.0,49895710607.0,주요계정
01515323,(주)엘지에너지솔루션,373220,Y,28202,1101117701356,8518102050,20201201,12,"서울특별시 영등포구 여의대로 108, 타워 1",2025,20260312000217,23671759000000.0,25619585000000.0,33745470000000.0,67147953000000.0,27678938000000.0,7661584000000.0,7926651000000.0,12288439000000.0,31167774000000.0,9292224666667.0,주요계정
00339072,(주)팬스타엔터프라이즈,054300,K,29169,1201110126038,1398123687,19951121,12,부산광역시 중구 해관로 30 팬스타크루즈프라자,2025,20260318001000,,,,,,67161013598.0,62890324809.0,69113153048.0,148949295149.0,66388163818.0,주요계정
