corp_code,corp_name,stock_code,corp_cls,induty_code,jurir_no,bizr_no,est_dt,acc_mt,adres,bsns_year,rcept_no,ftc_group,ftc_is_large,is_holding,size_class,size_reason,rev_basis,sme_limit_eok,ofs_rev_t,ofs_rev_3y_avg,ofs_assets_t,cfs_rev_t,cfs_rev_3y_avg,cfs_assets_t,kets_member,kets_code,kets_name,kets_ksic,kets_match_note,cbam_wave1_industry,cbam_wave1_item,cbam_wave1_type,cbam_wave2_industry,cbam_wave2_item,wave_group,report_ok,kw_CBAM,kw_배터리여권,kw_기어박스,kw_휠,kw_현가장치,kw_라디에이터,kw_유럽,product_hit,wave_group_final,review_decision,review_note,wave_group_reviewed
00210740,대화제약(주),067080,K,212,2111110001529,1338122322,19890119,12,강원도 횡성군  횡성읍 한우로 495,2025,20260323000941,,False,False,중견,"3년 평균 매출 1,080억 > 기준 800억",별도,800,105285195987.0,107977994529.0,191219694951.0,143060002187.0,144609476592.0,210863255709.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,41,False,비대상,,,비대상
00216027,(주)바이넥스,053030,K,212,1801110058742,6038107005,19850605,12,부산광역시 사하구 다대로 368-3,2025,20260313001124,,False,False,중견,"3년 평균 매출 1,511억 > 기준 800억",별도,800,168474906148.0,151115172400.0,311018450406.0,168474906148.0,151116742427.0,311423000761.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,2,False,비대상,,,비대상
00231831,조아제약(주),034940,K,212,1943110004498,6088124071,19960315,12,"서울특별시 영등포구 당산로2길 12 에이스테크노타워 101호(문래동3가, 에이스테크노타워1층)",2025,20260313000763,,False,False,중소,"3년 평균 매출 602억 ≤ 기준 800억, 자산 5,000억 미만",별도,800,58008647597.0,60204782166.0,62847705699.0,59310981915.0,61659489709.0,64683059314.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00256043,(주)비씨월드제약,200780,K,212,1243110005515,1398111269,19800319,12,경기도 여주시 가남읍 여주남로 872-23,2025,20260313001254,,False,False,중소,"3년 평균 매출 678억 ≤ 기준 800억, 자산 5,000억 미만",별도,800,67515917435.0,67789335286.0,149264754471.0,75799976796.0,75241671466.0,176801274862.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00541349,(주)셀트리온제약,068760,K,212,1101112112764,2148671641,20001117,12,충청북도 청주시 청원구 오창읍 2산단로 82셀트리온제약,2025,20260316001332,셀트리온,True,False,대기업,상호출자제한기업집단 소속,별도,800,536400308882.0,467676650714.0,759440541950.0,,,,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00765851,위더스제약(주),330350,K,212,1101113069534,2148763871,20040819,12,서울특별시 서초구 동산로12길 9,2025,20260318000724,,False,False,중견,3년 평균 매출 964억 > 기준 800억,별도,800,106444236309.0,96428491009.0,136644571623.0,,,,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
00937324,한국타이어앤테크놀로지(주),161390,Y,221,1101114952093,2208843431,20120901,12,경기도 성남시 분당구 판교로 286 -,2025,20260318000959,한국앤컴퍼니그룹(舊 한국타이어),True,False,대기업,상호출자제한기업집단 소속,별도,1200,3648437885609.0,3323993461487.0,8857117175008.0,21202299462815.0,13184622955106.0,26647188444916.0,True,I0500100066,한국타이어앤테크놀로지(주),22111,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00446901,코칩(주),126730,K,2629,1101111049794,1068148878,19940623,12,경기도 안양시 만안구 만안로 359,2025,20260327000999,,False,False,중소,"3년 평균 매출 352억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,39289053098.0,35190845484.0,66954890629.0,38284849477.0,34856110944.0,67199484026.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00992871,(주)종근당,185750,Y,212,1101115260669,1108608069,20131105,12,서울 서대문구 충정로3가 3가 368 종근당빌딩,2025,20260318001376,,False,False,중견,"3년 평균 매출 16,301억 > 기준 800억, 자산 17,869억 ≥ 5,000억",별도,800,1681192200410.0,1630059073453.0,1786937713807.0,1692403987134.0,1649413073844.0,1800298497462.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,10,False,비대상,,,비대상
01012066,에이치케이이노엔 주식회사,195940,K,212,1101115379692,2018638914,20140401,12,충청북도 청주시 흥덕구 오송읍 오송생명2로 239 에이치케이이노엔(주) 오송공장,2025,20260318000705,한국콜마,False,False,중견,공시대상기업집단 소속(중소 제외),별도,800,1063151055391.0,929733734465.0,2096931315991.0,,,,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,3,False,비대상,,,비대상
00109310,대동기어(주),008830,K,292,1911110000758,6198103305,19730529,12,경상남도 사천시  사남면 공단1로 42 (주)대동기어,2025,20260317000606,,False,False,중견,"3년 평균 매출 2,531억 > 기준 1,200억",별도,1200,220939401126.0,253077973536.0,269547086319.0,,,,False,,,,,비해당,,,일부해당,건설·광업 기계/농기계/산업용 로봇/석재 가공기(일부)/주조·야금 기계,2차 후보(확인 필요),True,0,0,13,0,0,0,1,True,2차 후보(확인 필요),,,2차 후보(확인 필요)
