stock_code,corp_name,wave_group,keyword,context
067080,대화제약(주),비대상,유럽,"가 적응증에 대한 품목허가를 신청하였습니다. 또한 2024년 2월 리포락셀액의 위암2차 치료제 사용에 대해 유럽의약품청(EMA)으로부터 희귀의약품 인증(ODD, Orphan Drug Designation)을 받았습니다."
067080,대화제약(주),비대상,유럽," 적응증을 추가하여 유방암에 대한 리포락셀 미국/체코 유방암 2상 결과보고서를 최종화 하였으며, 한국/중국/유럽유방암 3상 결과보고서를 최종화 하였습니다. 이를 바탕으로 2025년 4월 MFDS(식품의약품안전처)에 유방"
053030,(주)바이넥스,비대상,유럽,"국내 최초 CDMO로서 오랜 기간에 걸친 축적된 경험과 노하우를 바탕으로 글로벌 주요 GMP 기관인 미국, 유럽, 일본의 GMP 실사를 성공적으로 통과하여 글로벌 CDMO로 도약하기 위한 기틀을 다졌습니다. 당사는 초기"
053030,(주)바이넥스,비대상,유럽,"생산을 개시하였으며, 당사는 2009년 12월 국내 바이오기업 및 벤처들이 개발하는 바이오 의약품의 미국, 유럽 및 일본 등 해외 선진 시장 진출을 지원하고자 송도 바이오 의약품생산시설을 활용하여 CDMO 사업을 시작하"
185750,(주)종근당,비대상,유럽,"종료일 총 계약금액 지급금액 진행단계 CKD-943 VFMCRP 한국 2012.04.16 - - - 미국, 유럽,일본 승인, 출시 IFN-K Neovacs 한국 2015.12.11 - - - 임상2상 완료 CKD-950"
185750,(주)종근당,비대상,유럽,국 포함 글로벌 3상 top-line data 발표 - 2020.12 FDA NDA 제출 - 2021.03 유럽 EMA NDA 제출 - 2021.08 FDA 승인(요독성소양증) - 2022.01일본 P3 Topline 
185750,(주)종근당,비대상,유럽,"21.08 FDA 승인(요독성소양증) - 2022.01일본 P3 Topline 결과 발표 - 2022.04 유럽 EMA 승인, 미국 출시 후 판매 진행 중 - 2022.3Q 캐나다, 싱가포르, 스위스 승인 - 2022."
195940,에이치케이이노엔 주식회사,비대상,유럽,xience 양사 합의에 의해 비공개 2025.12.24 양사 합의에 의해 비공개 양사 합의에 의해 비공개 유럽 임상 3상 중 (주1) 최근 5개년 라이선스인 실적으로 기재하였습니다. (주2) 계약 세부내용의 경우 영업
195940,에이치케이이노엔 주식회사,비대상,유럽,"질환 치료제 염증 질환 기초연구 진행중 비만 치료제 비만 기초연구 바이오 진행중 바이오시밀러 골다공증 승인(유럽, 한국) 진행중 바이오시밀러 항암 임상 1상, 3상(글로벌) 진행중 GLP-1RA 주사제 당뇨, 비만 비만"
195940,에이치케이이노엔 주식회사,비대상,유럽,"e 수취 분에 대해 기간 분할 수익 인식 ⑧ 대상 기술 펨타 RTU 제조 생산 기술 이전 ⑨ 개발 진행경과 유럽 허가 승인, 일부 국가 출시 ⑩ 기타 사항 - No.18 ① 계약 상대방 아이엠바이오로직스 (한국) ② 계"
008830,대동기어(주),2차 후보(확인 필요),기어박스,립공장) 2020. 02. 11. 제2공장 SSL 및 완성차 양산 2021. 04. 01. 폭스바겐 향 자동변속기 부품수주 및 개발 2021. 08. 01. UTV(다목적운반차량) 양산 2022. 04. 01 전동차 부품
008830,대동기어(주),2차 후보(확인 필요),기어박스,"터 T/M, F/A 수주 2023. 07. 10 현대트랜시스 TMED-Ⅱ SUN GEAR, HUB, 자동차 변속기용 기어 수주 2024. 현대트랜시스 ROTOR ASS'Y 등 11종 신규수주 2025.04.21 현대트랜시"
008830,대동기어(주),2차 후보(확인 필요),기어박스,", 전용가공라인(자동차전용라인) 90,000 백만원, 완성차(GME사업라인) 50,000 백만원, 산업기계(감속기라인) 14,000 백만원 입니다.산출방법은 각 라인별 표준생산능력으로 연간가동가능일수를 계산하여 산정하였습"
008830,대동기어(주),2차 후보(확인 필요),유럽,DA 비상장 캐나다 대동농기(안휘)유한공사 비상장 중국 Daedong Kioti Europe.B.V 비상장 유럽 (주)제주대동 비상장 - 대동애그테크(주) 비상장 - 주식회사 대동에이아이랩 비상장 - 주식회사 대동로보틱
046890,서울반도체(주),비대상,유럽,"용되는 LED 제품을 연구개발, 생산, 판매하는 종합 LED 기업입니다. 당사는 국내 본사를 중심으로 하여 유럽, 중국, 베트남 등 글로벌 R&D Lab과 생산기지, 영업/마케팅 네트워크를 통해 LED 제품을 제조, 판"
046890,서울반도체(주),비대상,유럽,"년 - 서울반도체 실내조명용 '썬라이크', 볼보 신형 전기차 탑재- 독일 고등법원 특허소송 승소로 6월부터 유럽 17개국에 판매금지 명령 발효 - 2023년 CES에서 서울바이오시스는 마이크로 발광다이오드(LED) 핵심"
046890,서울반도체(주),비대상,유럽,"상 2024년 - 서울반도체, 디스플레이 LED 부문 글로벌 1위- 서울반도체 '노 와이어' LED 특허, 유럽 전역에서 승소- 서울반도체, 헤드램프 트렌드 이끈다… 2024 제네시스 GV80 전면 헤드램프에 풀 공급 "
023160,(주)태광,1차(2027),유럽,"하고 있으며 타 업체가 이 업종에 진출하기는 어려운 형편이며, 높은 기술력과 품질, 생산시설을 갖춘 업체는 유럽의 Tectubi, Tecnoforge 등과 한국의 당사와 성광벤드로 몇개업체만이 시장을 나누어 가지고 있으"
023160,(주)태광,1차(2027),유럽," 이루어 지고 있습니다. ② 해외 시장 여건 - 각종 배관자재, 관이음쇠류 동종업계의 경쟁국은 크게 일본, 유럽, 미국 등으로 당사는 세계 일류의 경쟁력을 갖추고 있는 업체로서 여러 유수의 해외업체들의 당사 방문이 이어"
023160,(주)태광,1차(2027),유럽,"세계 일류의 경쟁력을 갖추고 있는 업체로서 여러 유수의 해외업체들의 당사 방문이 이어지고 있읍니다. 미국, 유럽, 동남아, 중동 등으로 판로가 전세계로 확대되었으며 고품질의 제품생산을 통한 경쟁력을 바탕으로 해외에서 더"
192820,코스맥스(주),비대상,유럽," 높은 것으로 평가받습니다. 당사는 업계 최고 수준의 기술력과 품질력을 바탕으로 국내, 중국, 동남아시아, 유럽, 미국, 일본계 글로벌 화장품 브랜드 기업들을 포함, 총 4,000여개의 기업들에게 기초화장품 (크림, 에"
192820,코스맥스(주),비대상,유럽,"대의 화장품 그룹인 프랑스 L그룹의 프리미엄 브랜드에까지 확대 공급하였으며, 일본을 비롯한 아시아 시장에서 유럽, 미국을 포함하여 전세계 주요 시장에서 판매되고 있는 제품입니다. 또한 쿠션 파운데이션은 전 세계 시장에 "
192820,코스맥스(주),비대상,유럽,"습니다. 지역적으로도 일본, 중국, 홍콩을 비롯한 아시아와 호주 지역에 집중되어 있던 과거와 달리, 현재는 유럽, 중남미, 미국에 이르기까지 전세계 100여개국에 화장품을 직·간접적으로 수출하고 있습니다. 코스맥스는 일"
092190,서울바이오시스(주),비대상,유럽," 휴대폰,LCD BLU, 자동차, 백색가전 및 조명용 Visible LED 시장 및 UV시장 집중공략 수출 유럽, 일본, 미주, 대만, 중국 등 휴대폰, LCD BLU, 자동차 및 조명용 Visible LED 시장 및 "
092190,서울바이오시스(주),비대상,유럽,"대 디스플레이에 사용될 Micro Clean Display 등이 있습니다.SunLike의 경우, 2018년 유럽 최고 권위의 일렉트로닉지 등으로부터 올해의 제품상을 수상하였고, 이후 2018 Lux Awards에서 올해"
066700,(주)테라젠이텍스,비대상,유럽,"기술이며, 최근 수 십년 간 이뤄진 가장 혁신적인 바이오 기술로 손꼽히고 있습니다.세계 시장의 경우 미국과 유럽 등이 빠르게 관련 제도를 정비하고 시장에 진입해 있으나 아직 전체 시장 규모 및 가능성에 비해서는 영향력이"
365340,성일하이텍 주식회사,비대상,배터리여권," 지정학적 리스크를 해소하기 위해 도시광산 전략을 통한 자급체계 구축이 중요해지고 있으며, 2027년 EU 배터리 여권 도입 및 2031년 재생원료 사용 의무화 등 글로벌 법적 규제 강화로 리사이클링은 이제 기업 경영의 필수 "
365340,성일하이텍 주식회사,비대상,배터리여권,"부터 EU 배터리 규정에 따라 모든 배터리 탄소발자국 신고를 의무화했습니다. 이는 2027년 시행될 디지털 배터리 여권 제도를 앞둔 조치로, 데이터 투명성 확보가 유럽 진출의 필수 조건이 되었습니다. 또한 핵심원자재법(CRMA"
365340,성일하이텍 주식회사,비대상,배터리여권," 점검을 통해 자원 선순환을 강제하고 있습니다. 결과적으로 당사의 투명하고 친환경적인 리사이클링 프로세스는 배터리 패스포트 제도를 통해 공식적인 신뢰성을 확보하게 되며, 이는 유럽 공급망 내 핵심 공급자로서 성장하는 결정적인 동력"
365340,성일하이텍 주식회사,비대상,유럽," 요인보다는 각국의 지원 정책 및 규제에 따른 변동 요인이 훨씬 큰 영향을 미친다고 볼 수 있습니다. 최근 유럽에서는 전기차용 배터리에 적용되는 양극재 소재인 코발트, 니켈, 리튬 등을 리사이클링 원료로 일정 비율 이상"
365340,성일하이텍 주식회사,비대상,유럽," 거래처들의 지속적인 Capacity 증가로 기존 수요처 중심으로 공급물량을 확대하되 일본, 동남아시아 및 유럽의 신규 고객을 꾸준히 발굴하여 지속적인 성장과 함께 안정적인 매출 창출을 계획ㆍ진행하고 있습니다.또한, 당"
365340,성일하이텍 주식회사,비대상,유럽," METHODFOR BATTERY THERMAL TREATMENT 성일하이텍(주) 2021.02.17 국외/유럽 헝가리,폴란드,독일,프랑스,스페인 23 등록 10-2703136 리튬이차전지 재활용 공정을 위한 전처리 방"
004090,한국석유공업(주),비대상,유럽,"75,947,694 오세아니아 9,215,976,321 10,900,420,516 6,046,111,434 유럽 - 9,782,649 77,425,537 아메리카 236,689,531 131,908,506 28,774,"
004090,한국석유공업(주),비대상,유럽,"6,960) 186,827,178,792 지역에 대한 공시 당기 (단위 : 원) 국내매출 아시아 오세아니아 유럽 아메리카 아프리카 중동 지역 합계 수익(매출액) 633,111,366,975 53,070,036,050 9"
004090,한국석유공업(주),비대상,유럽,"75 1,111,148,721 696,926,234,873 전기 (단위 : 원) 국내매출 아시아 오세아니아 유럽 아메리카 아프리카 중동 지역 합계 수익(매출액) 639,624,164,603 75,529,528,151 1"
006110,삼아알미늄(주),1차(2027),유럽," 않습니다.- 결산일 이전 수출매출 기간귀속의 적정성 핵심감사사항으로 결정한 이유연결회사는 아시아, 미주, 유럽 등 다양한 해외 거래처에 대하여 수출매출이 발생하고 있으며, 수출매출은 수출조건에 따라 재화의 통제이전 시"
006110,삼아알미늄(주),1차(2027),유럽,"지역별 영업현황(고객의 소재지 기준)은 다음과 같습니다. (당기) (단위: 천원) 구 분 국내 아시아 미주 유럽 기타 연결조정 합계 매출액 180,986,542 37,569,793 30,444,432 23,341,643"
006110,삼아알미늄(주),1차(2027),유럽,"43 15,704 (899,462) 271,458,652 (전기) (단위: 천원) 구 분 국내 아시아 미주 유럽 기타 연결조정 합계 매출액 153,760,437 37,385,917 41,743,785 20,022,333"
025000,KPX케미칼(주),비대상,유럽,"율 31.6%, 자기자본비율 76.0%로 견실한 재무구조를 유지하고 있습니다. 2026년 세계경제는 중동, 유럽 지역의 지정학적 리스크, 글로벌 금리 정책 변화와 주요국의 산업 정책 등 다양한 요인이 복합적으로 작용하면"
096530,(주)씨젠,비대상,유럽,"265,571,274 아메리카 47,821,988 8,638,937 52,883,122 10,936,392 유럽 152,478,411 47,467,490 128,480,095 44,350,804 기타 15,732,324"
096530,(주)씨젠,비대상,유럽,씨젠 2010.09 코스닥 상장2011.01 TOCE™ 기술 개발 및 특허 출원2011.10 DPO™ 기술 유럽 특허 등록2012.01 DPO™ 기술 미국 특허 등록2012.03 mTOCE™ 기술 개발 및 특허 출원20
096530,(주)씨젠,비대상,유럽, 제·상품 개발 현황 연도 대표 제품군 / 제품명 사용 목적 2025년 STARprep™ EZ Buffer(유럽 인허가(CE-IVDR) & 호주 인허가(TGA) & 미국 인허가(FDA) 획득 완료) STARprep™ E
000850,화천기공(주),2차 후보(확인 필요),유럽,"3,531,099 미국 39,534,730 35,488,913 일본 31,718,022 22,293,355 유럽 44,110,511 39,930,333 기타 31,767,275 40,957,019 합계 221,755,5"
000850,화천기공(주),2차 후보(확인 필요),유럽,"3,531,099 미국 28,809,443 21,327,161 일본 31,718,022 22,293,355 유럽 38,294,973 29,457,503 기타 21,265,940 28,584,901 합계 194,713,3"
000850,화천기공(주),2차 후보(확인 필요),유럽,"운영되고 있습니다. 미주에서는 미국, 캐나다, 멕시코 등에 판매를담당하는 HMA(미국)가 운영되고 있으며, 유럽에서는 독일, 이탈리아 등에 대한 판매를 담당하고 있는 HME(독일)가 운영되고 있습니다. 아시아지역은 HA"
002240,고려제강(주),1차(2027),CBAM, 글로벌 공급망을 위협하고 원자재 시장의 불확실성을 극대화하고 있습니다. 여기에 미국의 관세 장벽과 유럽의 탄소국경조정제도 등 강화되고 있는 보호무역주의는 수출 주도형인 우리 철강업계에 근본적인 변화와 혁신을 요구하고 있습
002240,고려제강(주),1차(2027),유럽," 262,966 452,795 495,294 미주 467,726 443,803 129,284 140,377 유럽 424,291 412,352 3,956 3,690 아시아 586,427 586,891 407,365 375"
002240,고려제강(주),1차(2027),유럽,") 비유동자산(*2) 지역 본사 소재지 국가 290,298 452,795 미주 467,726 129,284 유럽 424,291 3,956 아시아 586,427 407,365 기타 국가 40,441 0 지역 합계 1,80"
002240,고려제강(주),1차(2027),유럽,") 비유동자산(*2) 지역 본사 소재지 국가 262,966 495,294 미주 443,803 140,377 유럽 412,352 3,690 아시아 586,891 375,076 기타 국가 33,597 0 지역 합계 1,73"
033240,자화전자(주),비대상,유럽,"의 효율적인 난방시스템에 있어서 매우중요한 기술로써 국내 특허 등록이 완료 되었으며 해외 미국 , 중국 , 유럽 , 일본 등 출원이 완료되어 심사 진행중.□ 2019년 - OIS-AF-IRIS(조리개) 일체형 Actua"
033240,자화전자(주),비대상,유럽,"영업부문으로 구성되어 있습니다. 지역에 대한 공시 당기 (단위 : 천원) 지역 지역 합계 국내 외국 아시아 유럽 미주 매출내역(연결조정 전) 383,690,837 448,788,981 6,651,120 9,788,842"
033240,자화전자(주),비대상,유럽,"1,120 9,788,842 848,919,780 전기 (단위 : 천원) 지역 지역 합계 국내 외국 아시아 유럽 미주 매출내역(연결조정 전) 330,494,746 340,615,433 5,836,674 4,197,665"
131290,(주)티에스이,2차 후보(확인 필요),유럽,"3,153 (22,203,153) 일본 엔/원 37,233 (37,233) 242,827 (242,827) 유럽 유로화/원 - - 573 (573) 중국 위안화/원 1,629,304 (1,629,304) 560,671 "
131290,(주)티에스이,2차 후보(확인 필요),유럽,"3,153 (22,203,153) 일본 엔/원 37,233 (37,233) 242,827 (242,827) 유럽 유로화/원 - - 573 (573) 중국 위안화/원 1,629,304 (1,629,304) 560,671 "
134790,(주)시디즈,비대상,유럽,"12,397,576 1,615,149,133 아시아 수출 2,018,715,123 2,908,647,679 유럽 수출 2,585,641,829 3,190,767,977 해외소계 5,916,754,528 7,714,564"
134790,(주)시디즈,비대상,유럽,및 인식된 자산과 부채와 관련하여 발생하고 있습니다. 보고기간말 현재 회사의 기능통화가 아닌 미국달러화 및 유럽연합 유로화 등과 관련된 환율변동 위험에 노출되어 있는 회사의 금융자산ㆍ부채의 내역은 다음과 같습니다. (단
134790,(주)시디즈,비대상,유럽,"원화환산액 금융자산 현금및현금성자산 미국 달러화 8,347 11,976,694 4,420 6,497,400 유럽연합 유로화 - - 112,954 172,676,902 일본 엔화 1,389,875 12,753,910 57"
109610,에스와이(주),1차(2027),유럽,"은 경쟁력을 기반으로 신제품군확대를 통한 안정적 성장세 유지와 동남아 지역 집중투자를 통해 시장 선점 이후 유럽, 미국 진출 계획 시현 등을 통해 세계 건축 외장재 1위 기반 구축에 박차를 가하고 있습니다. 3. 재무상"
015710,(주)코콤,비대상,현가장치,"65. 자동차엔진용 신품 부품 제조업66. 자동차 신품 전기장치 및 부품 제조업67. 자동차 신품조향장치, 현가장치 및 부품 제조업68. 그외 자동차용 신품 부품 제조업69. 전투용차량 부품 제조업70. 위 각 호에 관련된"
015710,(주)코콤,비대상,현가장치,"65. 자동차엔진용 신품 부품 제조업66. 자동차 신품 전기장치 및 부품 제조업67. 자동차 신품조향장치, 현가장치 및 부품 제조업68. 그외 자동차용 신품 부품 제조업69. 전투용차량 부품 제조업70. 위 각호에 관련된 "
015710,(주)코콤,비대상,현가장치,"엔진용 신품 부품 제조업 영위 66 자동차 신품 전기장치 및 부품 제조업 영위 67 자동차 신품 조향장치, 현가장치 및 부품 제조업 영위 68 그외 자동차용 신품 부품 제조업 영위 69 전투용차량 부품 제조업 영위 70 위"
015710,(주)코콤,비대상,유럽,"급ㆍ조달청 입찰 - SI사업부 방위사업팀 프로젝트ㆍ컨소시엄 - 해외영업 해외사업부 해외사업팀 미주ㆍ중남미ㆍ동유럽ㆍ중동ㆍ동남아ㆍ아시아 신흥국ㆍ유럽ㆍ아프리카ㆍ중국 - 해외PJT팀 일본, 베트남 - (2) 판매경로 (단위 :"
015710,(주)코콤,비대상,유럽,"위사업팀 프로젝트ㆍ컨소시엄 - 해외영업 해외사업부 해외사업팀 미주ㆍ중남미ㆍ동유럽ㆍ중동ㆍ동남아ㆍ아시아 신흥국ㆍ유럽ㆍ아프리카ㆍ중국 - 해외PJT팀 일본, 베트남 - (2) 판매경로 (단위 : 백만원,%) 구분 매출유형 판매"
015710,(주)코콤,비대상,유럽, 건설사와 공동 개발ㆍ선제안을 통해 신규 분양 단지 수주 확대. ㆍ 해외 신흥 시장 공략: 동남아시아ㆍ중동ㆍ유럽 등 성장 잠재력 높은 지역에서 현지 에이전트 계약 확대 및 KOCOM 브랜드 인지도 제고. ㆍ 서비스ㆍ구독
041650,상신브레이크(주),2차 후보(확인 필요),휠,발을 통한 양산형제어기 기술 확보 9 2023년~2025년 북미 배기가스 규제 대응을 위한 에너지트레일러용 휠 내장형 2kW급 발전시스템 개발 에너지트레일러용 휠 내장형 발전시스템 개발을 통한 트레일러 부문 신기술 확
041650,상신브레이크(주),2차 후보(확인 필요),휠,"25년 북미 배기가스 규제 대응을 위한 에너지트레일러용 휠 내장형 2kW급 발전시스템 개발 에너지트레일러용 휠 내장형 발전시스템 개발을 통한 트레일러 부문 신기술 확보, 북미지역 배기가스 규제 대응 제품 개발을 통한 "
041650,상신브레이크(주),2차 후보(확인 필요),휠, 명칭 취득일 소요기간 상용화여부 자동차 브레이크패드 스코칭 가공장치 2023-01-17 1년 8개월 상용 휠속도 센서 출력값 보상 시스템 및 방법 2023-03-13 2년 5개월 선행개발 가이드핀을 갖는 차량용 디스
041650,상신브레이크(주),2차 후보(확인 필요),현가장치,"을 야기시킬 수 있는데, 이와 같은 환경에서도 본래의 물질적성능을 유지할 수 있어야 합니다. 최근 엔진 및 서스펜션의 발달과 도로와 운전자의 다양한 운전습관 등에 의해 브레이크에 요구되는 성능은 보다 다양하고 엄격해지고 있"
041650,상신브레이크(주),2차 후보(확인 필요),유럽,S ORGANIC)제품이 개발 및 발전되었습니다. 2000년대에는 북미 및일본의 Non-Steel 마찰재와 유럽의 Low-Steel 마찰재로 양분화 되어 발전해가고 있습니다. 현재는 선진국의 구리(Cu)성분에 대한 규제
041650,상신브레이크(주),2차 후보(확인 필요),유럽," 있습니다. (2) 설비 부문가격 및 기술 경쟁력을 가지고 잠재적 성장성을 가진 중국, 인도 뿐만 아니라, 유럽, 북미 시장의 마찰재 업체로의 진출을 이어 나갈 것 입니다. 마. 사업부문별 요약 재무 현황 (단위 : 백"
041650,상신브레이크(주),2차 후보(확인 필요),유럽,"년 역시 대외 경제 환경의 불확실성이 완전히 해소되기 어려울 것으로 전망됩니다. 미·중 외교 및 경제갈등과 유럽 및 중동에서의 전쟁상황이 지속되면서 세계 경제의 침체 가능성이 증대되고, 국내에서도 이와 함께 인플레이션에"
336680,(주)탑런토탈솔루션,비대상,유럽,"차 시장은 CAGR 기준 29% 성장까지도 예측합니다. 2030년 지역별 전기차 시장점유율은 중국 49%, 유럽 27%, 미국 14%로 전망합니다. 이에 따른 자동차 Display 수요는 2023년 2억대에서 차츰 증가"
160980,(주)싸이맥스,비대상,기어박스,빈 남 1965년 09월 부사장 미등기 상근 기술연구소장 성균관대 기계공학과 졸업(석사)현대자동차(주) 자동변속기설계팀 선임연구원한국자동차 차체샤시연구센터 선임연구원현대트랜시스 주식회사 연구개발본부 상무이사(現)(주)싸이
160980,(주)싸이맥스,비대상,유럽,"39,816,917,849 147,542,851,261 미국 1,228,949,247 494,482,660 유럽 968,444 2,538,958,757 아시아 23,357,698,410 14,482,123,624 합 계"
160980,(주)싸이맥스,비대상,유럽,"24년 2023년 내수 국내 139,817 147,543 116,555 수출 미국 1,229 494 700 유럽 1 2,539 228 아시아 23,198 14,309 10,289 합 계 164,245 164,886 12"
160980,(주)싸이맥스,비대상,유럽,"(반도체 장비 부문)으로 구성되어 있습니다. 지역에 대한 공시 당기 (단위 : 원) 본사 소재지 국가 미국 유럽 아시아 지역 합계 수익(매출액) 139,816,917,849 1,228,949,247 968,444 23,"
095610,(주)테스,비대상,유럽," 보고된 내용과 차이가 없습니다. 지역에 대한 공시 당기 (단위 : 천원) 지역 지역 합계 국내 외국 중국 유럽 기타 수익(매출액) 278,471,872 72,329,837 98,394 215,629 351,115,73"
095610,(주)테스,비대상,유럽,"7 98,394 215,629 351,115,732 전기 (단위 : 천원) 지역 지역 합계 국내 외국 중국 유럽 기타 수익(매출액) 180,934,850 58,799,216 149,827 193,934 240,077,8"
095610,(주)테스,비대상,유럽," 보고된 내용과 차이가 없습니다. 지역에 대한 공시 당기 (단위 : 천원) 지역 지역 합계 국내 외국 중국 유럽 기타 수익(매출액) 277,849,935 69,228,333 98,394 215,629 347,392,29"
263690,(주)디알젬,비대상,유럽,"TOPAZ, JADE, ACQUIDR 2025.03 한국 의료기기 PROMO 제조 인증 획득 2025.04 유럽 제품 물류창고 개소 2025.04 유럽 서비스 부품 창고 개소 2025.06 전모델 MDR 최초 인증 획득"
263690,(주)디알젬,비대상,유럽,025.03 한국 의료기기 PROMO 제조 인증 획득 2025.04 유럽 제품 물류창고 개소 2025.04 유럽 서비스 부품 창고 개소 2025.06 전모델 MDR 최초 인증 획득 2025.06 Health Canada
103840,(주)우양,비대상,유럽,"HACCP은 전 세계적으로 가장 효과적이고 효율적인 식품 안전 관리 체계로 인정받고 있으며, 미국, 일본, 유럽연합과 WHO 등 국제기구에서도 모든 식품에 HACCP을 적용할 것을 적극 권장하고 있습니다. 2007년 동"
024900,디와이덕양(주),2차 후보(확인 필요),유럽,"경영권 인수를 완료하여 중국자동차 사업을 영위하고 있으며, 2021년 3월 부터 신사업 분야인 BMA부품을 유럽과 미국에 공급하고 있습니다. (2) 시장점유율 국내 Cockpit Module시장은 자동차완성업체와 긴밀한"
228850,(주)레이언스,비대상,유럽,"메디컬 제품 및 산업용 제품 영업 총괄국내 및 해외 메디컬 B2B 영업 해외법인 Qpix 사무소 일본사무소,유럽사무소 (*)중국법인은 2024년 8월에 중국현지에서 청산하여 현지업체에 CS사업을 위탁중입니다. 다. 수주"
228850,(주)레이언스,비대상,유럽,"‘22 년 기준(예상) 약 $ 1,664M (USD) 의 규모로 추산되며 연평균 약 6.4 %로 성장북미와 유럽이 총 시장 규모의 약 65.3%를 차지, 국내 및 중국을 포함한 아시아 시장이 24%구매고객들의 만족도 향"
228850,(주)레이언스,비대상,유럽,)mm / 800gA/D 범위 : 14 Bit차별화된 기능/성능을 가진 세계최초 말용 구강내 센서 북미 및 유럽의 동물용 X-ray Imaging 시장을 발굴 및 시장 확대를 통해향후 개발될 자사 VET Imaging 
110790,(주)크리스에프앤씨,비대상,유럽,"토어 신설 2022. 05. 이탈리아 럭셔리 스포츠 의류 브랜드 ""Hydrogen"" 인수 2023. 10. 유럽 3대 스포츠 브랜드 ""마무트(Mammut)"" 독점사업권 확보 2023. 11. (주)에스씨인베스트 지분 추"
110790,(주)크리스에프앤씨,비대상,유럽,"하였습니다. 그리고 2022년 5월 이탈리아 스포츠 의류 브랜드 Hydrogen을 인수, 2023년 10월 유럽 3대 스포츠 브랜드 마무트 국내 독점사업권을 확보, 2024년 6월 일본 하이패션 라이프스타일 아웃도어 앤"
110790,(주)크리스에프앤씨,비대상,유럽,"업 합계 기업 전체 총계 기업 전체 총계 합계 영업부문 내부거래 조정 지역 지역 합계 지역 지역 합계 국내 유럽 미주 아시아 국내 유럽 미주 아시아 수익(매출액) 343,743,446 29,371,068 184,946,"
101160,(주)월덱스,비대상,유럽,"시대에 근접할 것으로 예측하고 있으며, 미주와 아시아 태평양 지역이 시장을 견인하는 가운데, 2026년에는 유럽과 일본을 포함한 전 세계 주요 시장의 동반 성장이 예상됩니다. (참고1) 1.jpg WSTS) Global"
101160,(주)월덱스,비대상,유럽,"문생산방식으로 판매하고 있습니다. 또한 WCQ의 영업망을 통하여 모회사에서 생산한 Si-parts를 미국, 유럽, 대만, 일본, 싱가포르 등에서 판매하고 있습니다.WCQ가 생산 판매하는 반도체용 Quartz-parts의"
003830,대한화섬(주),비대상,유럽,"자주식 등에는 매도가능금융자산의 장부금액이 포함되어 있습니다. 지역에 대한 공시 당기 (단위 : 원) 한국 유럽 기타 국가 지역 합계 수익(매출액) 80,718,518,951 14,734,845,101 12,772,31"
003830,대한화섬(주),비대상,유럽,"4,734,845,101 12,772,312,761 108,225,676,813 전기 (단위 : 원) 한국 유럽 기타 국가 지역 합계 수익(매출액) 92,696,881,569 20,571,416,362 10,517,37"
003830,대한화섬(주),비대상,유럽,"음과 같습니다. (단위: 원) 구 분 당기 전기 한국 80,718,518,951 92,696,881,569 유럽 14,734,845,101 20,571,416,362 기타국가 12,772,312,761 10,517,37"
336370,솔루스첨단소재 주식회사,비대상,유럽,"127 소 계 616,083 570,949 주요 지리적 시장 (주1) 대한민국 106,248 100,664 유럽 325,144 335,662 아시아 등 184,691 134,623 소 계 616,083 570,949 수"
336370,솔루스첨단소재 주식회사,비대상,유럽,"사업부문은 전지박 사업부문, OLED 사업부문, 첨단소재 사업부문으로 나뉘어져 있습니다. 전지박 사업부문은 유럽, 아시아, 북미의 전기차 OEM 및 배터리셀 제조 업체와 전자소재(PCB,CCL) 업체에 전지박 및 동박을"
336370,솔루스첨단소재 주식회사,비대상,유럽,"y Solutions Canada Inc., Circuit Foil Luxembourg은 전지박 사업부문의 유럽 / 북미 주요 생산거점이며, 하이엔드(High-end) 제품 포트폴리오와 현지 공급체계를 강점으로 고객사 "
067290,제이더블유신약(주),비대상,유럽," 수 있는 엄격하고 구조적인 통제환경을 구축하는 것을 목표로 하고 있습니다.당사는 원재료 중 일부는 일본, 유럽 등 해외거래처에서 수입하고 있어 환율 상승시 원가율이 상승할 위험이 있으며, 최근 공정거래규약 등의 약가인"
007160,사조산업(주),비대상,유럽," 유통사업은 크게 수출과 내수로 구분됩니다. 당사의 주요 수출국은 일본이며 점차 시장이 커지고 있는 북미, 유럽, 동남아 등 다양한 시장 진출을 통해 수출 확대가 될 수 있도록 많은 노력을 기울이고 있습니다.횟감용참치는"
036220,(주)오상헬스케어,2차 후보(확인 필요),유럽,"연구원 등과 공동개발 및 기술이전을 통하여 면역진단기기 ""SelexOn""을 개발하여 2014년부터 국내 및 유럽, 아시아, 아프리카 등으로 판매하여 왔습니다.또한 코로나19의 전 세계적 유행 상황에서 면역 진단키트의 급"
036220,(주)오상헬스케어,2차 후보(확인 필요),유럽,"는 T/T inadvance이나, 전략적으로 중요한 시장에 한해서 여신을 제공하고 있습니다. 판매조직 비고 유럽팀, MENA팀, 아시아팀 *해외 고객 영업 해외영업관리팀 *거래처 관리 및 영업 지원 국내영업부 *국내고객"
036220,(주)오상헬스케어,2차 후보(확인 필요),유럽,"은 일반적인 시장의 경기변동에 거의 영향을 받지 않습니다. 이것은 현재 자가혈당측정기 시장의 70% 이상이 유럽과 미국 등 선진국을 중심으로 형성되어 있으며, 이에 따라 시장이 건강에 대한 투자를 아끼지 않는 선진국형 "
